Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB,SOL,XRP
2021-04-11,1.266734958,525.3855591,60204.96484,0.074648999,41.42339706,2157.656982,0.370532006,0,27.93189049,1.360530019
2021-04-12,1.316126943,598.7226563,59893.45313,0.070767,40.49749756,2139.353271,0.358043998,0,28.51212311,1.467735052
2021-04-13,1.41178596,549.5865479,63503.45703,0.093445003,42.94791031,2299.187744,0.42207399,0,27.4355526,1.794000983
2021-04-14,1.455420017,549.5918579,63109.69531,0.121517003,42.64084244,2435.10498,0.414680004,0,26.47511101,1.839236021
2021-04-15,1.481588006,542.6320801,63314.01172,0.182207003,43.51596832,2519.116211,0.44273299,0,27.8183136,1.766067028
2021-04-16,1.416949034,510.2201843,61572.78906,0.365869999,41.53797531,2431.946533,0.436446995,1.00E-06,25.39736557,1.557526946
2021-04-17,1.384868979,520.416748,60683.82031,0.284173012,42.53594971,2344.89502,0.40625301,2.00E-06,25.0998745,1.560055017
2021-04-18,1.275501013,481.0342407,56216.18359,0.320475012,37.34743118,2237.136963,0.362901002,2.00E-06,32.30291748,1.405997992
2021-04-19,1.197958946,505.092926,55724.26563,0.407317996,34.81666946,2166.188721,0.327199996,4.00E-06,31.67589569,1.315044045
2021-04-20,1.26593399,587.0291138,56473.03125,0.319499999,35.44443512,2330.210938,0.341524005,2.00E-06,31.77005386,1.383298993
2021-04-21,1.206735015,546.0235596,53906.08984,0.306924999,33.8710289,2364.751709,0.359228998,1.00E-06,32.51304245,1.296497941
2021-04-22,1.147017002,506.0130005,51762.27344,0.260966986,32.9884758,2403.535156,0.349444985,2.00E-06,38.87976074,1.159682035
2021-04-23,1.155701995,526.5652466,51093.65234,0.248509005,32.22798538,2363.586182,0.381808013,1.00E-06,36.97842026,1.169659972
2021-04-24,1.101354957,496.4150696,50050.86719,0.270211995,28.93283272,2211.625732,0.353428006,1.00E-06,40.73731613,1.048706055
2021-04-25,1.088250041,505.0770569,49004.25391,0.251111001,29.76248932,2316.05957,0.382883996,1.00E-06,47.36762619,1.032256007
2021-04-26,1.234019041,534.5776978,54021.75391,0.27067399,33.40662766,2534.481689,0.535193026,1.00E-06,43.97651672,1.368505955
2021-04-27,1.306926966,568.47052,55033.11719,0.272188008,34.70315933,2662.865234,0.832754016,1.00E-06,43.23900223,1.400954962
2021-04-28,1.335665941,562.6325684,54824.70313,0.32368201,33.96755219,2746.380127,0.773113012,1.00E-06,44.82598495,1.358600974
2021-04-29,1.308014035,599.706543,53555.10938,0.305168986,35.96815491,2756.876953,0.890872002,1.00E-06,42.46054077,1.399359941
2021-04-30,1.352449059,624.0805664,57750.17578,0.337561011,36.54066467,2773.207031,0.820568025,2.00E-06,42.95600128,1.59167397
2021-05-01,1.353070974,619.347229,57828.05078,0.392987013,36.92968369,2945.892822,0.786821008,2.00E-06,49.50802231,1.651025057
2021-05-02,1.326812029,622.1010132,56631.07813,0.376046002,36.65452957,2952.056152,0.824512005,2.00E-06,46.8909874,1.562641025
2021-05-03,1.362030029,675.684082,57200.29297,0.441706985,37.25520706,3431.086182,0.796139002,2.00E-06,45.93368912,1.555994987
2021-05-04,1.274111032,611.2003174,53333.53906,0.541333973,34.853508,3253.629395,0.704383016,2.00E-06,42.72955704,1.392375946
2021-05-05,1.475528955,651.6627197,57424.00781,0.657633007,40.49504471,3522.783203,0.811084986,2.00E-06,44.92357635,1.614511967
2021-05-06,1.650123954,633.2803955,56396.51563,0.58080399,41.53346634,3490.880371,0.761784971,2.00E-06,43.45567703,1.60058105
2021-05-07,1.653452992,624.5632935,57356.40234,0.684777021,39.92985153,3484.729004,0.753129005,3.00E-06,43.15501785,1.581755042
2021-05-08,1.619554043,646.1008301,58803.77734,0.636439025,39.83269119,3902.647705,0.848258018,1.60E-05,45.56153107,1.56259799
2021-05-09,1.770562053,662.2285767,58232.31641,0.570070028,40.31284332,3928.844727,0.969865024,1.60E-05,44.33019638,1.535292983
2021-05-10,1.644695997,631.3519897,55859.79688,0.449963987,36.54177094,3952.293945,0.875069022,3.50E-05,42.90963364,1.389006019
2021-05-11,1.764076948,672.3339233,56704.57422,0.495231003,38.64228439,4168.701172,1.069219947,3.10E-05,44.57746887,1.477681994
2021-05-12,1.552775025,588.1851807,49150.53516,0.385376006,34.03139114,3785.848633,1.019014001,1.80E-05,42.45730972,1.247864008
2021-05-13,1.933668017,571.4345093,49716.19141,0.490373999,40.03165436,3715.148438,1.053153992,2.10E-05,40.99785233,1.358909965
2021-05-14,2.004796028,603.1282959,49880.53516,0.559603989,47.94593811,4079.057373,1.470762014,1.90E-05,42.71786499,1.402917027
2021-05-15,2.174026966,563.041687,46760.1875,0.507972002,43.53863144,3638.12207,1.608185053,1.60E-05,43.46130753,1.485880017
2021-05-16,2.309113026,562.829834,46456.05859,0.514895022,42.63151169,3587.506104,1.714745045,1.80E-05,47.20082855,1.452605963
2021-05-17,2.032226086,511.964386,43537.51172,0.487892002,38.7101593,3282.397705,1.727972984,1.60E-05,46.86320496,1.496299982
2021-05-18,2.003662109,508.0223083,42909.40234,0.476114988,40.64535522,3380.070068,2.454366922,1.60E-05,55.91096115,1.590734005
2021-05-19,1.482521057,339.0254822,37002.44141,0.333122998,25.22714233,2460.679199,1.659389973,9.00E-06,35.10718155,1.070312977
2021-05-20,1.810469031,393.6127625,40782.73828,0.400193989,29.15056992,2784.294189,1.841451049,1.00E-05,44.74274826,1.185536981
2021-05-21,1.552276969,326.2963257,37304.69141,0.359382004,24.46397018,2430.621338,1.482336044,8.00E-06,38.81285095,1.006976008
2021-05-22,1.463621974,299.5040894,37536.63281,0.342370987,22.01452446,2295.705566,1.193292022,8.00E-06,31.31558228,0.906316996
2021-05-23,1.325435996,262.9456787,34770.58203,0.308070987,18.02944183,2109.579834,1.086714983,8.00E-06,24.68874741,0.797015011
2021-05-24,1.549484968,345.3096313,38705.98047,0.366162002,23.19908905,2643.591064,1.717576981,1.10E-05,31.28357124,0.992834985
2021-05-25,1.55536902,344.1139832,38402.22266,0.346302003,22.13013077,2706.628906,1.940050006,9.00E-06,29.99707794,0.976186991
2021-05-26,1.782701969,379.8543091,39294.19922,0.353693008,24.54968834,2888.69873,2.210166931,1.00E-05,35.53981781,1.033725023
2021-05-27,1.645959973,367.6557922,38436.96875,0.332944989,23.85298157,2736.488525,2.026745081,9.00E-06,33.58459091,0.97023499
2021-05-28,1.511986971,329.8799133,35697.60547,0.311205,21.41009331,2419.90625,1.823294044,8.00E-06,29.03927612,0.900147974
2021-05-29,1.406231999,305.0521545,34616.06641,0.303110003,19.86337471,2279.51416,1.698194027,8.00E-06,27.37642097,0.831788003
2021-05-30,1.577278972,325.7840271,35678.12891,0.30222401,20.47398758,2390.30542,1.864938021,8.00E-06,28.60265923,0.906608999
2021-05-31,1.742777944,354.3293457,37332.85547,0.325809985,23.43092728,2714.945313,1.881024003,9.00E-06,32.81624603,1.04658401
2021-06-01,1.734753013,362.7946472,36684.92578,0.370077014,22.81084633,2633.518311,1.821164012,9.00E-06,30.98526001,1.011000991
2021-06-02,1.752823949,401.2623291,37575.17969,0.423373997,25.95772743,2706.125,1.795897007,9.00E-06,33.9563179,1.024399996
2021-06-03,1.840471029,427.8079224,39208.76563,0.399962991,27.01345825,2855.126465,1.823845983,1.00E-05,39.4709053,1.045320988
2021-06-04,1.710908055,391.3953247,36894.40625,0.376323014,25.00829887,2688.195068,1.631484032,9.00E-06,37.41506958,0.970196009
2021-06-05,1.65900898,390.4318542,35551.95703,0.372177005,23.81677055,2630.576904,1.527333975,8.00E-06,39.58539963,0.923286021
2021-06-06,1.678248048,393.8202209,35862.37891,0.371807009,24.20159912,2715.092773,1.583428025,9.00E-06,42.30837631,0.945285976
2021-06-07,1.564105988,357.3102112,33560.70703,0.331050009,21.62695885,2590.263184,1.48012197,8.00E-06,38.26233292,0.861154974
2021-06-08,1.588029981,354.0013733,33472.63281,0.327686995,21.74526978,2517.438721,1.485098958,7.00E-06,41.51781464,0.875787973
2021-06-09,1.624825954,375.7346802,37345.12109,0.343331009,23.18493843,2608.26709,1.492426991,7.00E-06,42.03177643,0.920033991
2021-06-10,1.531857014,352.183197,36702.59766,0.326350987,22.68481636,2471.518555,1.362205029,7.00E-06,41.09867477,0.869181991
2021-06-11,1.436378002,345.9336853,37334.39844,0.319359004,20.98585701,2353.768799,1.251965046,6.00E-06,36.04608536,0.848450005
2021-06-12,1.48021996,343.7410278,35552.51563,0.312083989,20.77703667,2372.484375,1.341269016,6.00E-06,36.44168854,0.832683027
2021-06-13,1.558359027,366.6489563,39097.85938,0.324382007,22.076334,2508.391602,1.469216943,7.00E-06,38.77043533,0.883159995
2021-06-14,1.575109959,368.7927551,40218.47656,0.332085013,22.2053566,2537.891113,1.477862954,7.00E-06,38.71305466,0.89289701
2021-06-15,1.597756028,373.5661621,40406.26953,0.328381002,24.76083565,2610.936768,1.691460013,7.00E-06,41.15364838,0.889800012
2021-06-16,1.482573032,347.0334473,38347.0625,0.307761014,22.9721756,2367.663574,1.477197051,8.00E-06,39.7036171,0.831907988
2021-06-17,1.482193947,352.7385254,38053.50391,0.306495994,22.51145363,2372.001953,1.503793955,8.00E-06,39.26459122,0.841437995
2021-06-18,1.415395975,336.8096924,35787.24609,0.293471992,21.39889526,2231.733154,1.377261043,7.00E-06,36.64879608,0.797648013
2021-06-19,1.390570045,335.7128296,35615.87109,0.287355989,20.35594177,2178.499023,1.363695025,8.00E-06,35.35343552,0.761672974
2021-06-20,1.429188013,340.0671997,35698.29688,0.280900002,20.67236328,2246.364502,1.398995996,8.00E-06,35.32201385,0.776377022
2021-06-21,1.177479982,270.984436,31676.69336,0.178691,15.76990414,1888.44751,1.099051952,6.00E-06,26.65740013,0.610387981
2021-06-22,1.153254032,261.8180847,32505.66016,0.191030994,14.65241241,1874.950073,1.074383974,6.00E-06,26.77185631,0.545067012
2021-06-23,1.252895951,294.4902954,33723.02734,0.232173994,16.14249039,1989.736328,1.158586979,7.00E-06,30.04888725,0.626534998
2021-06-24,1.356086969,308.3970337,34662.4375,0.262782007,16.25365829,1988.456299,1.203148007,7.00E-06,31.18103409,0.671999991
2021-06-25,1.256477952,281.6209106,31637.7793,0.239152998,14.46769619,1813.217285,1.046162963,7.00E-06,28.69886208,0.613322973
2021-06-26,1.250440001,279.4380493,32186.27734,0.244783998,14.49961185,1829.239258,1.075453043,7.00E-06,29.71285439,0.615435004
2021-06-27,1.335201979,290.5670166,34649.64453,0.264450014,15.01559353,1978.894653,1.11203301,8.00E-06,31.92939186,0.646923006
2021-06-28,1.324751973,289.5341187,34434.33594,0.256857008,15.74037838,2079.657471,1.119223952,8.00E-06,32.92778015,0.643746018
2021-06-29,1.368437052,300.2115479,35867.77734,0.262769014,16.25337029,2160.768311,1.167279005,9.00E-06,33.86680222,0.701725006
2021-06-30,1.383471966,303.2958679,35040.83594,0.254215002,16.40219498,2274.547607,1.167428017,9.00E-06,35.55640411,0.70637399
2021-07-01,1.335610986,288.2184143,33572.11719,0.244549006,15.27896404,2113.605469,1.077357054,8.00E-06,33.40403366,0.661180019
2021-07-02,1.39439702,287.4230957,33897.04688,0.245263994,15.34077358,2150.040283,1.103610992,8.00E-06,34.02048111,0.656763017
2021-07-03,1.406836033,298.2371216,34668.54688,0.246410996,15.55371571,2226.114258,1.118638039,9.00E-06,34.47881699,0.672887981
2021-07-04,1.458184004,307.7320862,35287.78125,0.246482998,16.01402664,2321.724121,1.147865057,9.00E-06,34.31060028,0.694944978
2021-07-05,1.404898047,302.3779907,33746.00391,0.231613994,15.23558235,2198.58252,1.101609945,8.00E-06,32.98458862,0.654299974
2021-07-06,1.418053031,320.9348145,34235.19531,0.234421998,16.14356422,2324.679443,1.131785989,9.00E-06,34.26913834,0.665401995
2021-07-07,1.403118014,327.5224609,33855.32813,0.224125996,16.85778999,2315.161865,1.128411055,9.00E-06,36.59136963,0.651575029
2021-07-08,1.330145955,310.427124,32877.37109,0.207597002,15.33774757,2120.026367,1.043339968,8.00E-06,33.20372772,0.623058021
2021-07-09,1.349473953,316.4845276,33798.01172,0.219863996,15.66926861,2146.692383,1.051329017,8.00E-06,33.26464844,0.636803985
2021-07-10,1.336084962,316.1401367,33520.51953,0.213919997,15.2908392,2111.403564,1.02987802,8.00E-06,31.78864479,0.625463009
2021-07-11,1.348145008,322.0316467,34240.1875,0.215856001,15.48243523,2139.664795,1.042152047,8.00E-06,32.17784119,0.635935009
2021-07-12,1.315099001,316.328186,33155.84766,0.208048001,14.87313271,2036.721069,0.996987998,8.00E-06,30.84808731,0.630177975
2021-07-13,1.265082955,308.8111572,32702.02539,0.200002998,14.18964958,1940.083984,0.945663989,7.00E-06,29.12118912,0.619522989
2021-07-14,1.262258053,309.4063721,32822.34766,0.197323993,13.79957008,1994.331299,0.928695977,7.00E-06,31.28100014,0.620324016
2021-07-15,1.223191977,315.2440186,31780.73047,0.184888005,13.08484936,1911.175659,0.876782,7.00E-06,28.45210075,0.596940994
2021-07-16,1.173714995,302.9855957,31421.53906,0.172344998,12.05382633,1880.382935,0.812614024,7.00E-06,26.37000847,0.590774
2021-07-17,1.172302008,300.4979248,31533.06836,0.186124995,12.29217625,1898.825195,0.801460981,7.00E-06,26.72166824,0.582427979
2021-07-18,1.183698058,302.4804993,31796.81055,0.182233006,12.68214607,1895.552124,0.795457006,7.00E-06,26.75190926,0.587921977
2021-07-19,1.121116042,280.0186157,30817.83203,0.173556,11.42525101,1817.296631,0.730727971,6.00E-06,24.44757652,0.557555974
2021-07-20,1.056290984,264.7823792,29807.34766,0.170800999,10.98121166,1787.510742,0.690101027,6.00E-06,23.48955536,0.529335976
2021-07-21,1.168097973,292.5313721,32110.69336,0.190348998,12.30587864,1990.970825,0.888009012,7.00E-06,26.6230793,0.569998026
2021-07-22,1.186161041,293.6411438,32313.10547,0.191303,13.16149139,2025.202759,0.880550981,6.00E-06,27.70208168,0.592206001
2021-07-23,1.206307054,299.2829895,33581.55078,0.194764003,13.39796829,2124.776611,0.949230015,6.00E-06,28.51387978,0.609224021
2021-07-24,1.233497024,302.0718689,34292.44531,0.197319001,13.80534077,2189.21875,0.949325025,6.00E-06,28.70261955,0.609826982
2021-07-25,1.228500962,302.4361572,35350.1875,0.197863996,13.71259975,2191.373779,0.939943016,6.00E-06,28.16877365,0.606356978
2021-07-26,1.258492947,304.478241,37337.53516,0.204419002,13.95171165,2233.366699,1.017886043,6.00E-06,28.30664253,0.625617981
2021-07-27,1.278445959,313.6026001,39406.94141,0.205899,14.37607193,2298.333496,1.039819956,6.00E-06,28.06532669,0.644604027
2021-07-28,1.283504009,313.4286499,39995.90625,0.205392003,14.53883457,2296.54541,1.015442967,6.00E-06,27.81541061,0.725444973
2021-07-29,1.284083962,316.7494507,40008.42188,0.204619005,15.23694801,2380.956787,1.025704026,6.00E-06,31.28113747,0.748017013
2021-07-30,1.308951974,322.9093628,42235.54688,0.208820999,15.83852291,2466.961426,1.069406986,6.00E-06,32.39394379,0.752119005
2021-07-31,1.322345018,333.5495911,41626.19531,0.208314002,16.84720421,2536.209961,1.082648993,6.00E-06,36.82731247,0.747785985
2021-08-01,1.31772995,333.4840088,39974.89453,0.204437003,18.41396523,2561.852051,1.052474022,6.00E-06,34.2543602,0.725921988
