date,token,price,marketCap,total,share,z,x,c,v,b,n,m
2020-11-01,ADA,0.171307996,7.70885982,567.3990268,0.013586311,0.171307996,31.39278603,19625.83594,614.8425293,1.96689105,0.664336979,567.3990268
2020-12-01,ADA,0.181397006,8.16286527,736.0050563,0.011090773,0.181397006,37.37603378,29001.7207,737.8034058,1.510897994,0.219845995,736.0050563
2021-01-01,ADA,0.344897985,15.52040933,929.0924819,0.016704913,0.344897985,44.27599335,33114.35938,1314.986206,4.264143944,0.492314011,929.0924819
2021-02-01,ADA,1.308058977,58.86265397,1267.107704,0.046454341,1.308058977,209.5744019,45137.76953,1416.04895,13.08924675,0.414952993,1267.107704
2021-03-01,ADA,1.193264008,53.69688036,1649.428751,0.032554835,1.193264008,302.063446,58918.83203,1918.362061,19.46522903,0.57386899,1649.428751
2021-04-01,ADA,1.352449059,60.86020766,1913.40667,0.031807252,1.352449059,624.0805664,57750.17578,2773.207031,42.95600128,1.59167397,1913.40667
2021-05-01,ADA,1.742777944,78.42500748,1381.322188,0.056775319,1.742777944,354.3293457,37332.85547,2714.945313,32.81624603,1.04658401,1381.322188
2021-06-01,ADA,1.383471966,62.25623847,1221.414311,0.050970615,1.383471966,303.2958679,35040.83594,2274.547607,35.55640411,0.70637399,1221.414311
2021-07-01,ADA,1.322345018,59.50552581,1399.228779,0.042527374,1.322345018,333.5495911,41626.19531,2536.209961,36.82731247,0.747785985,1399.228779
2021-08-01,ADA,2.772475004,124.7613752,1797.100079,0.069423721,2.772475004,464.4187317,47166.6875,3433.732666,108.4837723,1.187592983,1797.100079
2021-09-01,ADA,2.114451885,95.15033483,1623.248672,0.058617226,2.114451885,387.0573425,43790.89453,3001.678955,141.069046,0.952636003,1623.248672
2021-10-01,ADA,1.965026021,88.42617095,2215.388434,0.039914522,1.965026021,524.3644409,61318.95703,4288.074219,202.4210205,1.113247037,2215.388434
2021-11-01,ADA,1.55490303,69.97063635,2159.119083,0.03240703,1.55490303,622.6698608,57005.42578,4631.479004,208.67099,0.998754025,2159.119083
2021-12-01,ADA,1.310209036,58.95940662,1750.04896,0.033690147,1.310209036,511.708313,46306.44531,3682.632813,170.2990723,0.831162989,1750.04896
2022-01-01,ADA,1.052302957,47.35363307,1368.523098,0.034601998,1.052302957,375.2773132,38483.125,2688.278809,99.7388382,0.619149029,1368.523098
2022-02-01,ADA,0.959828019,43.19226086,1511.224114,0.028580976,0.959828019,395.6124268,43193.23438,2919.201172,99.5203476,0.782043993,1511.224114
2022-03-01,ADA,1.141850948,51.38329266,1634.478786,0.031437112,1.141850948,428.9161072,45538.67578,3281.642822,122.6614609,0.81456399,1634.478786
2022-04-01,ADA,0.756659985,34.04969933,1333.558573,0.025532961,0.756659985,377.7678223,37714.875,2730.186768,85.09593201,0.587091029,1333.558573
2022-05-01,ADA,0.625253975,28.13642888,1059.669596,0.026552077,0.625253975,320.4851074,31792.31055,1942.328003,45.76784134,0.421867013,1059.669596
2022-06-01,ADA,0.458849013,20.64820559,659.2115321,0.031322579,0.458849013,219.3000946,19784.72656,1067.298828,33.58841705,0.331447989,659.2115321
2022-07-01,ADA,0.517019987,23.26589942,832.6110081,0.0279433,0.517019987,283.5794678,23336.89648,1681.517334,42.4002037,0.380457997,832.6110081
2022-08-01,ADA,0.446664989,20.09992451,733.091279,0.027418038,0.446664989,279.2380981,20049.76367,1553.684937,31.4729557,0.327870011,733.091279
2022-09-01,ADA,0.434413999,19.54862996,709.591365,0.027549137,0.434413999,284.1922913,19431.78906,1327.978638,33.21244431,0.479773998,709.591365
2022-10-01,ADA,0.40633601,18.28512045,766.7652594,0.02384709,0.40633601,326.3607178,20495.77344,1572.714478,32.61103821,0.465914994,766.7652594
2022-11-01,ADA,0.318883002,14.34973509,638.9713079,0.022457558,0.318883002,300.794342,17168.56641,1295.688599,14.11544514,0.408742994,638.9713079
2022-12-01,ADA,0.311677009,14.02546541,628.9482052,0.022299873,0.311677009,286.0904236,17133.15234,1264.28479,13.5801878,0.389153004,628.9482052
2022-12-12,ADA,0.306527615,13.79374268,627.7330525,0.021973899,0.306406289,275.8238831,17168.67773,1271.338623,13.28114414,0.385584325,627.7330525
2017-01-01,BNB,0,0,22.29716332,0,0,0,970.4030151,10.72749996,0,0.006314,22.29716332
2017-02-01,BNB,0,0,27.23103333,0,0,0,1179.969971,15.81719971,0,0.005536,27.23103333
2017-03-01,BNB,0,0,30.60096674,0,0,0,1071.790039,50.03730011,0,0.020888999,30.60096674
2017-04-01,BNB,0,0,42.94893472,0,0,0,1347.890015,79.02120209,0,0.051607002,42.94893472
2017-05-01,BNB,0,0,100.3538893,0,0,0,2286.409912,230.6690063,0,0.246590003,100.3538893
2017-06-01,BNB,0,0,113.7805606,0,0,0,2480.840088,294.9159851,0,0.262930006,113.7805606
2017-07-01,BNB,0,0,101.5852616,0,0,0,2875.340088,203.8710022,0,0.167385995,101.5852616
2017-08-01,BNB,2.203789949,0.44075799,170.7399886,0.002581457,0,2.203789949,4703.390137,383.0419922,0,0.255629987,170.7399886
2017-09-01,BNB,1.283579946,0.256715989,147.298325,0.00174283,0,1.283579946,4338.709961,301.4649963,0,0.197529003,147.298325
2017-10-01,BNB,1.312890053,0.262578011,194.2299214,0.001351893,0.030437,1.312890053,6468.399902,305.8789978,0,0.200558007,194.2299214
2017-11-01,BNB,1.996970057,0.399394011,299.4412031,0.001333798,0.119883001,1.996970057,10233.59961,447.1140137,0,0.250878006,299.4412031
2017-12-01,BNB,8.635580063,1.727116013,652.2627556,0.002647884,0.719694972,8.635580063,14156.40039,756.7329712,0,2.300570011,652.2627556
2018-01-01,BNB,11.14500046,2.229000092,490.6774735,0.004542699,0.519315004,11.14500046,10221.09961,1118.310059,0,1.162389994,490.6774735
2018-02-01,BNB,10.4382,2.08764,427.591868,0.004882319,0.312581003,10.4382,10397.90039,855.1989746,0,0.904582977,427.591868
2018-03-01,BNB,11.05589962,2.211179924,254.4818008,0.008688951,0.155919001,11.05589962,6973.529785,396.4570007,0,0.512353003,254.4818008
2018-04-01,BNB,14.31210041,2.862420082,376.5479577,0.007601741,0.343317986,14.31210041,9240.549805,669.9240112,0,0.837938011,376.5479577
2018-05-01,BNB,14.19019985,2.83803997,300.9298431,0.009430902,0.225214005,14.19019985,7494.169922,577.6450195,0,0.612622023,300.9298431
2018-06-01,BNB,14.6573,2.93146,244.8567534,0.011972143,0.137670994,14.6573,6404,455.1799927,0,0.466244996,244.8567534
2018-07-01,BNB,13.77540016,2.755080032,268.1792254,0.010273279,0.143297002,13.77540016,7780.439941,433.8670044,0,0.43522501,268.1792254
2018-08-01,BNB,11.01379967,2.202759934,222.084442,0.009918569,0.102196001,11.01379967,7037.580078,283.0039978,0,0.335332006,222.084442
2018-09-01,BNB,10.01780033,2.003560066,231.0730567,0.008670678,0.085194997,10.01780033,6625.560059,232.8480072,0,0.581571996,231.0730567
2018-10-01,BNB,9.364959717,1.872991943,206.2081725,0.009083015,0.069705002,9.364959717,6317.609863,197.3809967,0.008824,0.44838199,206.2081725
2018-11-01,BNB,5.078571796,1.015714359,136.9573973,0.00741628,0.038915999,5.078571796,4017.268555,113.1714172,0.003269,0.36245501,136.9573973
2018-12-01,BNB,6.164731979,1.232946396,132.9529369,0.009273555,0.041063,6.164731979,3742.700439,133.3682556,0.001226,0.352705985,132.9529369
2019-01-01,BNB,6.268435955,1.253687191,119.4459947,0.01049585,0.038373999,6.268435955,3457.792725,107.0610123,0.001695,0.310036004,119.4459947
2019-02-01,BNB,10.36517811,2.073035622,132.8824696,0.01560052,0.043122999,10.36517811,3854.7854,136.7462463,0.001972,0.31507799,132.8824696
2019-03-01,BNB,17.40167046,3.480334092,140.7381486,0.024729145,0.069746003,17.40167046,4105.404297,141.5140991,0.002171,0.309228987,140.7381486
2019-04-01,BNB,22.12783623,4.425567246,170.3641807,0.025977099,0.070345998,22.12783623,5350.726563,162.1660309,0.000491,0.309475988,170.3641807
2019-05-01,BNB,32.74816513,6.549633026,266.6703505,0.024560785,0.089441001,32.74816513,8574.501953,268.1135559,0.000571,0.438573986,266.6703505
2019-06-01,BNB,32.44248199,6.488496398,311.8680914,0.020805259,0.082098,32.44248199,10817.15527,290.6959839,0.000571,0.396411002,311.8680914
2019-07-01,BNB,27.64455795,5.52891159,278.3636409,0.01986219,0.060152002,27.64455795,10085.62793,218.6541443,0.000571,0.320908993,278.3636409
2019-08-01,BNB,21.26591492,4.253182984,255.1387589,0.016670078,0.044989999,21.26591492,9630.664063,172.4697876,0.000571,0.259204,255.1387589
2019-09-01,BNB,15.86267471,3.172534942,226.2718611,0.014020899,0.038885001,15.86267471,8293.868164,179.8722076,0.000571,0.255932987,226.2718611
2019-10-01,BNB,20.0002327,4.00004654,250.777086,0.015950606,0.041636001,20.0002327,9199.584961,183.9669189,0.000571,0.296357989,250.777086
2019-11-01,BNB,15.71595097,3.143190194,204.8770115,0.015341839,0.040424999,15.71595097,7569.629883,152.5396881,0.000571,0.226474002,204.8770115
2019-12-01,BNB,13.72764206,2.745528412,190.1321434,0.014440107,0.032845002,13.72764206,7193.599121,129.6108551,0.000571,0.192893997,190.1321434
2020-01-01,BNB,18.21097946,3.642195892,247.9668229,0.014688239,0.053792998,18.21097946,9350.529297,180.1601715,0.000571,0.239233002,247.9668229
2020-02-01,BNB,19.58409119,3.916818238,236.1472758,0.016586337,0.047541,19.58409119,8599.508789,219.8485107,0.000571,0.231193006,236.1472758
2020-03-01,BNB,12.58160591,2.516321182,172.590576,0.014579714,0.030553,12.58160591,6438.644531,133.5935669,0.000571,0.174563006,172.590576
2020-04-01,BNB,17.0339756,3.40679512,233.9482393,0.014562175,0.047846001,17.0339756,8658.553711,207.6020508,0.691044986,0.212761,233.9482393
2020-05-01,BNB,17.04047203,3.408094406,253.7493815,0.013430947,0.074352004,17.04047203,9461.058594,230.975708,0.570021987,0.202905998,253.7493815
2020-06-01,BNB,15.41358185,3.08271637,243.9266037,0.012637885,0.083116002,15.41358185,9137.993164,226.3150024,0.860094011,0.175870001,243.9266037
2020-07-01,BNB,20.66814613,4.133629226,316.3537651,0.013066477,0.138797998,20.66814613,11323.4668,345.554657,1.538177967,0.25890401,316.3537651
2020-08-01,BNB,23.19305038,4.638610076,338.4061422,0.013707228,0.122688003,23.19305038,11680.82031,435.0797424,4.782045841,0.281765997,338.4061422
2020-09-01,BNB,29.29087639,5.858175278,305.8044868,0.019156603,0.101062,29.29087639,10784.49121,359.9378662,2.897876024,0.241784006,305.8044868
2020-10-01,BNB,28.43121529,5.686243058,370.4657148,0.015348905,0.093056001,28.43121529,13780.99512,386.590332,1.540699959,0.239743993,370.4657148
2020-11-01,BNB,31.39278603,6.278557206,567.3990268,0.011065506,0.171307996,31.39278603,19625.83594,614.8425293,1.96689105,0.664336979,567.3990268
2020-12-01,BNB,37.37603378,7.475206756,736.0050563,0.010156461,0.181397006,37.37603378,29001.7207,737.8034058,1.510897994,0.219845995,736.0050563
2021-01-01,BNB,44.27599335,8.85519867,929.0924819,0.00953102,0.344897985,44.27599335,33114.35938,1314.986206,4.264143944,0.492314011,929.0924819
2021-02-01,BNB,209.5744019,41.91488038,1267.107704,0.033079177,1.308058977,209.5744019,45137.76953,1416.04895,13.08924675,0.414952993,1267.107704
2021-03-01,BNB,302.063446,60.4126892,1649.428751,0.036626432,1.193264008,302.063446,58918.83203,1918.362061,19.46522903,0.57386899,1649.428751
2021-04-01,BNB,624.0805664,124.8161133,1913.40667,0.065232402,1.352449059,624.0805664,57750.17578,2773.207031,42.95600128,1.59167397,1913.40667
2021-05-01,BNB,354.3293457,70.86586914,1381.322188,0.051302925,1.742777944,354.3293457,37332.85547,2714.945313,32.81624603,1.04658401,1381.322188
2021-06-01,BNB,303.2958679,60.65917358,1221.414311,0.049663061,1.383471966,303.2958679,35040.83594,2274.547607,35.55640411,0.70637399,1221.414311
2021-07-01,BNB,333.5495911,66.70991822,1399.228779,0.047676205,1.322345018,333.5495911,41626.19531,2536.209961,36.82731247,0.747785985,1399.228779
2021-08-01,BNB,464.4187317,92.88374634,1797.100079,0.05168535,2.772475004,464.4187317,47166.6875,3433.732666,108.4837723,1.187592983,1797.100079
2021-09-01,BNB,387.0573425,77.4114685,1623.248672,0.047689223,2.114451885,387.0573425,43790.89453,3001.678955,141.069046,0.952636003,1623.248672
2021-10-01,BNB,524.3644409,104.8728882,2215.388434,0.047338375,1.965026021,524.3644409,61318.95703,4288.074219,202.4210205,1.113247037,2215.388434
2021-11-01,BNB,622.6698608,124.5339722,2159.119083,0.05767814,1.55490303,622.6698608,57005.42578,4631.479004,208.67099,0.998754025,2159.119083
2021-12-01,BNB,511.708313,102.3416626,1750.04896,0.058479314,1.310209036,511.708313,46306.44531,3682.632813,170.2990723,0.831162989,1750.04896
2022-01-01,BNB,375.2773132,75.05546264,1368.523098,0.054844133,1.052302957,375.2773132,38483.125,2688.278809,99.7388382,0.619149029,1368.523098
2022-02-01,BNB,395.6124268,79.12248536,1511.224114,0.052356553,0.959828019,395.6124268,43193.23438,2919.201172,99.5203476,0.782043993,1511.224114
2022-03-01,BNB,428.9161072,85.78322144,1634.478786,0.052483533,1.141850948,428.9161072,45538.67578,3281.642822,122.6614609,0.81456399,1634.478786
2022-04-01,BNB,377.7678223,75.55356446,1333.558573,0.056655603,0.756659985,377.7678223,37714.875,2730.186768,85.09593201,0.587091029,1333.558573
2022-05-01,BNB,320.4851074,64.09702148,1059.669596,0.060487742,0.625253975,320.4851074,31792.31055,1942.328003,45.76784134,0.421867013,1059.669596
2022-06-01,BNB,219.3000946,43.86001892,659.2115321,0.066534059,0.458849013,219.3000946,19784.72656,1067.298828,33.58841705,0.331447989,659.2115321
2022-07-01,BNB,283.5794678,56.71589356,832.6110081,0.068118116,0.517019987,283.5794678,23336.89648,1681.517334,42.4002037,0.380457997,832.6110081
2022-08-01,BNB,279.2380981,55.84761962,733.091279,0.07618099,0.446664989,279.2380981,20049.76367,1553.684937,31.4729557,0.327870011,733.091279
2022-09-01,BNB,284.1922913,56.83845826,709.591365,0.080100268,0.434413999,284.1922913,19431.78906,1327.978638,33.21244431,0.479773998,709.591365
2022-10-01,BNB,326.3607178,65.27214356,766.7652594,0.085126631,0.40633601,326.3607178,20495.77344,1572.714478,32.61103821,0.465914994,766.7652594
2022-11-01,BNB,300.794342,60.1588684,638.9713079,0.094149561,0.318883002,300.794342,17168.56641,1295.688599,14.11544514,0.408742994,638.9713079
2022-12-01,BNB,286.0904236,57.21808472,628.9482052,0.09097424,0.311677009,286.0904236,17133.15234,1264.28479,13.5801878,0.389153004,628.9482052
2022-12-12,BNB,276.989624,55.3979248,627.7330525,0.088250769,0.306406289,275.8238831,17168.67773,1271.338623,13.28114414,0.385584325,627.7330525
2017-01-01,BTC,970.4030151,20.37846332,22.29716332,0.913948695,0,0,970.4030151,10.72749996,0,0.006314,22.29716332
2017-02-01,BTC,1179.969971,24.77936939,27.23103333,0.909968017,0,0,1179.969971,15.81719971,0,0.005536,27.23103333
2017-03-01,BTC,1071.790039,22.50759082,30.60096674,0.735518946,0,0,1071.790039,50.03730011,0,0.020888999,30.60096674
2017-04-01,BTC,1347.890015,28.30569032,42.94893472,0.659054538,0,0,1347.890015,79.02120209,0,0.051607002,42.94893472
2017-05-01,BTC,2286.409912,48.01460815,100.3538893,0.478452888,0,0,2286.409912,230.6690063,0,0.246590003,100.3538893
2017-06-01,BTC,2480.840088,52.09764185,113.7805606,0.457878231,0,0,2480.840088,294.9159851,0,0.262930006,113.7805606
2017-07-01,BTC,2875.340088,60.38214185,101.5852616,0.594398645,0,0,2875.340088,203.8710022,0,0.167385995,101.5852616
2017-08-01,BTC,4703.390137,98.77119288,170.7399886,0.578488928,0,2.203789949,4703.390137,383.0419922,0,0.255629987,170.7399886
2017-09-01,BTC,4338.709961,91.11290918,147.298325,0.618560389,0,1.283579946,4338.709961,301.4649963,0,0.197529003,147.298325
2017-10-01,BTC,6468.399902,135.8363979,194.2299214,0.699358765,0.030437,1.312890053,6468.399902,305.8789978,0,0.200558007,194.2299214
2017-11-01,BTC,10233.59961,214.9055918,299.4412031,0.71768878,0.119883001,1.996970057,10233.59961,447.1140137,0,0.250878006,299.4412031
2017-12-01,BTC,14156.40039,297.2844082,652.2627556,0.455774005,0.719694972,8.635580063,14156.40039,756.7329712,0,2.300570011,652.2627556
2018-01-01,BTC,10221.09961,214.6430918,490.6774735,0.437442319,0.519315004,11.14500046,10221.09961,1118.310059,0,1.162389994,490.6774735
2018-02-01,BTC,10397.90039,218.3559082,427.591868,0.510664315,0.312581003,10.4382,10397.90039,855.1989746,0,0.904582977,427.591868
2018-03-01,BTC,6973.529785,146.4441255,254.4818008,0.575460112,0.155919001,11.05589962,6973.529785,396.4570007,0,0.512353003,254.4818008
2018-04-01,BTC,9240.549805,194.0515459,376.5479577,0.515343509,0.343317986,14.31210041,9240.549805,669.9240112,0,0.837938011,376.5479577
2018-05-01,BTC,7494.169922,157.3775684,300.9298431,0.522970958,0.225214005,14.19019985,7494.169922,577.6450195,0,0.612622023,300.9298431
2018-06-01,BTC,6404,134.484,244.8567534,0.549235413,0.137670994,14.6573,6404,455.1799927,0,0.466244996,244.8567534
2018-07-01,BTC,7780.439941,163.3892388,268.1792254,0.609253899,0.143297002,13.77540016,7780.439941,433.8670044,0,0.43522501,268.1792254
2018-08-01,BTC,7037.580078,147.7891816,222.084442,0.665463912,0.102196001,11.01379967,7037.580078,283.0039978,0,0.335332006,222.084442
2018-09-01,BTC,6625.560059,139.1367612,231.0730567,0.602133209,0.085194997,10.01780033,6625.560059,232.8480072,0,0.581571996,231.0730567
2018-10-01,BTC,6317.609863,132.6698071,206.2081725,0.643378027,0.069705002,9.364959717,6317.609863,197.3809967,0.008824,0.44838199,206.2081725
2018-11-01,BTC,4017.268555,84.36263966,136.9573973,0.615977241,0.038915999,5.078571796,4017.268555,113.1714172,0.003269,0.36245501,136.9573973
2018-12-01,BTC,3742.700439,78.59670922,132.9529369,0.591161888,0.041063,6.164731979,3742.700439,133.3682556,0.001226,0.352705985,132.9529369
2019-01-01,BTC,3457.792725,72.61364723,119.4459947,0.607920319,0.038373999,6.268435955,3457.792725,107.0610123,0.001695,0.310036004,119.4459947
2019-02-01,BTC,3854.7854,80.9504934,132.8824696,0.609188659,0.043122999,10.36517811,3854.7854,136.7462463,0.001972,0.31507799,132.8824696
2019-03-01,BTC,4105.404297,86.21349024,140.7381486,0.612580818,0.069746003,17.40167046,4105.404297,141.5140991,0.002171,0.309228987,140.7381486
2019-04-01,BTC,5350.726563,112.3652578,170.3641807,0.659559171,0.070345998,22.12783623,5350.726563,162.1660309,0.000491,0.309475988,170.3641807
2019-05-01,BTC,8574.501953,180.064541,266.6703505,0.675232701,0.089441001,32.74816513,8574.501953,268.1135559,0.000571,0.438573986,266.6703505
2019-06-01,BTC,10817.15527,227.1602607,311.8680914,0.728385708,0.082098,32.44248199,10817.15527,290.6959839,0.000571,0.396411002,311.8680914
2019-07-01,BTC,10085.62793,211.7981865,278.3636409,0.760868718,0.060152002,27.64455795,10085.62793,218.6541443,0.000571,0.320908993,278.3636409
2019-08-01,BTC,9630.664063,202.2439453,255.1387589,0.792682171,0.044989999,21.26591492,9630.664063,172.4697876,0.000571,0.259204,255.1387589
2019-09-01,BTC,8293.868164,174.1712314,226.2718611,0.769743222,0.038885001,15.86267471,8293.868164,179.8722076,0.000571,0.255932987,226.2718611
2019-10-01,BTC,9199.584961,193.1912842,250.777086,0.77037056,0.041636001,20.0002327,9199.584961,183.9669189,0.000571,0.296357989,250.777086
2019-11-01,BTC,7569.629883,158.9622275,204.8770115,0.775890991,0.040424999,15.71595097,7569.629883,152.5396881,0.000571,0.226474002,204.8770115
2019-12-01,BTC,7193.599121,151.0655815,190.1321434,0.79452942,0.032845002,13.72764206,7193.599121,129.6108551,0.000571,0.192893997,190.1321434
2020-01-01,BTC,9350.529297,196.3611152,247.9668229,0.791884628,0.053792998,18.21097946,9350.529297,180.1601715,0.000571,0.239233002,247.9668229
2020-02-01,BTC,8599.508789,180.5896846,236.1472758,0.764733296,0.047541,19.58409119,8599.508789,219.8485107,0.000571,0.231193006,236.1472758
2020-03-01,BTC,6438.644531,135.2115352,172.590576,0.783423628,0.030553,12.58160591,6438.644531,133.5935669,0.000571,0.174563006,172.590576
2020-04-01,BTC,8658.553711,181.8296279,233.9482393,0.777221613,0.047846001,17.0339756,8658.553711,207.6020508,0.691044986,0.212761,233.9482393
2020-05-01,BTC,9461.058594,198.6822305,253.7493815,0.782986068,0.074352004,17.04047203,9461.058594,230.975708,0.570021987,0.202905998,253.7493815
2020-06-01,BTC,9137.993164,191.8978564,243.9266037,0.786703269,0.083116002,15.41358185,9137.993164,226.3150024,0.860094011,0.175870001,243.9266037
2020-07-01,BTC,11323.4668,237.7928028,316.3537651,0.751667371,0.138797998,20.66814613,11323.4668,345.554657,1.538177967,0.25890401,316.3537651
2020-08-01,BTC,11680.82031,245.2972265,338.4061422,0.724860444,0.122688003,23.19305038,11680.82031,435.0797424,4.782045841,0.281765997,338.4061422
2020-09-01,BTC,10784.49121,226.4743154,305.8044868,0.740585325,0.101062,29.29087639,10784.49121,359.9378662,2.897876024,0.241784006,305.8044868
2020-10-01,BTC,13780.99512,289.4008975,370.4657148,0.781181324,0.093056001,28.43121529,13780.99512,386.590332,1.540699959,0.239743993,370.4657148
2020-11-01,BTC,19625.83594,412.1425547,567.3990268,0.726371628,0.171307996,31.39278603,19625.83594,614.8425293,1.96689105,0.664336979,567.3990268
2020-12-01,BTC,29001.7207,609.0361347,736.0050563,0.827489063,0.181397006,37.37603378,29001.7207,737.8034058,1.510897994,0.219845995,736.0050563
2021-01-01,BTC,33114.35938,695.401547,929.0924819,0.748473979,0.344897985,44.27599335,33114.35938,1314.986206,4.264143944,0.492314011,929.0924819
2021-02-01,BTC,45137.76953,947.8931601,1267.107704,0.748076235,1.308058977,209.5744019,45137.76953,1416.04895,13.08924675,0.414952993,1267.107704
2021-03-01,BTC,58918.83203,1237.295473,1649.428751,0.75013575,1.193264008,302.063446,58918.83203,1918.362061,19.46522903,0.57386899,1649.428751
2021-04-01,BTC,57750.17578,1212.753691,1913.40667,0.633819099,1.352449059,624.0805664,57750.17578,2773.207031,42.95600128,1.59167397,1913.40667
2021-05-01,BTC,37332.85547,783.9899649,1381.322188,0.567564882,1.742777944,354.3293457,37332.85547,2714.945313,32.81624603,1.04658401,1381.322188
2021-06-01,BTC,35040.83594,735.8575547,1221.414311,0.602463511,1.383471966,303.2958679,35040.83594,2274.547607,35.55640411,0.70637399,1221.414311
2021-07-01,BTC,41626.19531,874.1501015,1399.228779,0.62473708,1.322345018,333.5495911,41626.19531,2536.209961,36.82731247,0.747785985,1399.228779
2021-08-01,BTC,47166.6875,990.5004375,1797.100079,0.551165986,2.772475004,464.4187317,47166.6875,3433.732666,108.4837723,1.187592983,1797.100079
2021-09-01,BTC,43790.89453,919.6087851,1623.248672,0.566523664,2.114451885,387.0573425,43790.89453,3001.678955,141.069046,0.952636003,1623.248672
2021-10-01,BTC,61318.95703,1287.698098,2215.388434,0.581251612,1.965026021,524.3644409,61318.95703,4288.074219,202.4210205,1.113247037,2215.388434
2021-11-01,BTC,57005.42578,1197.113941,2159.119083,0.554445538,1.55490303,622.6698608,57005.42578,4631.479004,208.67099,0.998754025,2159.119083
2021-12-01,BTC,46306.44531,972.4353515,1750.04896,0.555661798,1.310209036,511.708313,46306.44531,3682.632813,170.2990723,0.831162989,1750.04896
2022-01-01,BTC,38483.125,808.145625,1368.523098,0.59052392,1.052302957,375.2773132,38483.125,2688.278809,99.7388382,0.619149029,1368.523098
2022-02-01,BTC,43193.23438,907.057922,1511.224114,0.600214034,0.959828019,395.6124268,43193.23438,2919.201172,99.5203476,0.782043993,1511.224114
2022-03-01,BTC,45538.67578,956.3121914,1634.478786,0.58508694,1.141850948,428.9161072,45538.67578,3281.642822,122.6614609,0.81456399,1634.478786
2022-04-01,BTC,37714.875,792.012375,1333.558573,0.593908952,0.756659985,377.7678223,37714.875,2730.186768,85.09593201,0.587091029,1333.558573
2022-05-01,BTC,31792.31055,667.6385216,1059.669596,0.630044047,0.625253975,320.4851074,31792.31055,1942.328003,45.76784134,0.421867013,1059.669596
2022-06-01,BTC,19784.72656,415.4792578,659.2115321,0.630266974,0.458849013,219.3000946,19784.72656,1067.298828,33.58841705,0.331447989,659.2115321
2022-07-01,BTC,23336.89648,490.0748261,832.6110081,0.588599984,0.517019987,283.5794678,23336.89648,1681.517334,42.4002037,0.380457997,832.6110081
2022-08-01,BTC,20049.76367,421.0450371,733.091279,0.574341899,0.446664989,279.2380981,20049.76367,1553.684937,31.4729557,0.327870011,733.091279
2022-09-01,BTC,19431.78906,408.0675703,709.591365,0.575074036,0.434413999,284.1922913,19431.78906,1327.978638,33.21244431,0.479773998,709.591365
2022-10-01,BTC,20495.77344,430.4112422,766.7652594,0.561333781,0.40633601,326.3607178,20495.77344,1572.714478,32.61103821,0.465914994,766.7652594
2022-11-01,BTC,17168.56641,360.5398946,638.9713079,0.564250523,0.318883002,300.794342,17168.56641,1295.688599,14.11544514,0.408742994,638.9713079
2022-12-01,BTC,17133.15234,359.7961991,628.9482052,0.572060141,0.311677009,286.0904236,17133.15234,1264.28479,13.5801878,0.389153004,628.9482052
2022-12-12,BTC,17177.55664,360.7286894,627.7330525,0.574653012,0.306406289,275.8238831,17168.67773,1271.338623,13.28114414,0.385584325,627.7330525
2017-01-01,ETH,10.72749996,1.287299995,22.29716332,0.057733801,0,0,970.4030151,10.72749996,0,0.006314,22.29716332
2017-02-01,ETH,15.81719971,1.898063965,27.23103333,0.069702238,0,0,1179.969971,15.81719971,0,0.005536,27.23103333
2017-03-01,ETH,50.03730011,6.004476013,30.60096674,0.196218507,0,0,1071.790039,50.03730011,0,0.020888999,30.60096674
2017-04-01,ETH,79.02120209,9.482544251,42.94893472,0.220786483,0,0,1347.890015,79.02120209,0,0.051607002,42.94893472
2017-05-01,ETH,230.6690063,27.68028076,100.3538893,0.275826687,0,0,2286.409912,230.6690063,0,0.246590003,100.3538893
2017-06-01,ETH,294.9159851,35.38991821,113.7805606,0.311036595,0,0,2480.840088,294.9159851,0,0.262930006,113.7805606
2017-07-01,ETH,203.8710022,24.46452026,101.5852616,0.240827457,0,0,2875.340088,203.8710022,0,0.167385995,101.5852616
2017-08-01,ETH,383.0419922,45.96503906,170.7399886,0.269210742,0,2.203789949,4703.390137,383.0419922,0,0.255629987,170.7399886
2017-09-01,ETH,301.4649963,36.17579956,147.298325,0.245595458,0,1.283579946,4338.709961,301.4649963,0,0.197529003,147.298325
2017-10-01,ETH,305.8789978,36.70547974,194.2299214,0.188979532,0.030437,1.312890053,6468.399902,305.8789978,0,0.200558007,194.2299214
