Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB,SOL,XRP
2019-03-03,0.042312,11.53790283,3847.175781,0.001999,,132.2494202,,,,0.312554002
2019-03-04,0.040601999,11.54594517,3761.557129,0.001982,,127.7741241,,,,0.305132985
2019-03-05,0.043212,13.8119669,3896.375,0.001985,,137.8223877,,,,0.316507012
2019-03-06,0.042842999,14.51794624,3903.942627,0.001983,,138.7893524,,,,0.317030996
2019-03-07,0.042943999,15.14588642,3911.484375,0.001991,,138.0345001,,,,0.31476599
2019-03-08,0.042663999,14.36693573,3901.131592,0.00198,,135.1270752,,,,0.310086995
2019-03-09,0.046728,14.56587887,3963.313721,0.001998,,137.965332,,,,0.313825995
2019-03-10,0.045697998,14.49443913,3951.599854,0.001999,,136.7586823,,,,0.313107014
2019-03-11,0.047633,14.51441383,3905.227295,0.001966,,133.8340302,,,,0.311064988
2019-03-12,0.047396999,15.40613079,3909.15625,0.002012,,134.4428864,,,,0.310200989
2019-03-13,0.04659,15.11512375,3906.717285,0.002025,,133.2630768,,,,0.314098001
2019-03-14,0.048055001,15.05110359,3924.369141,0.002039,,133.7115936,,,,0.312954992
2019-03-15,0.050076999,15.07710171,3960.911133,0.002048,,137.6917877,,,,0.315052003
2019-03-16,0.051621001,16.11901093,4048.72583,0.002077,,142.3981781,,,,0.320468009
2019-03-17,0.050207,15.76114559,4025.229004,0.002081,,140.0005493,,,,0.317611992
2019-03-18,0.050452001,15.6820116,4032.507324,0.002083,,139.3746033,,,,0.317440003
2019-03-19,0.052593999,15.69359493,4071.190186,0.002091,,140.5191956,,,,0.319281012
2019-03-20,0.053890999,15.28002262,4087.476318,0.002061,,140.6863556,,,,0.31961
2019-03-21,0.052900001,14.51739311,4029.326904,0.002054,,136.6360626,,,,0.312718004
2019-03-22,0.058061998,15.26642418,4023.968262,0.002052,,137.1814423,,,,0.311540991
2019-03-23,0.063781001,15.23599529,4035.826416,0.002064,,138.2398682,,,,0.312359005
2019-03-24,0.061703999,17.28535652,4022.168213,0.002054,,136.9869232,,,,0.308991998
2019-03-25,0.059025001,16.84100723,3963.070557,0.002043,,135.0310211,,,,0.304055005
2019-03-26,0.062369999,16.33566475,3985.080811,0.002054,,135.4603577,,,,0.305059999
2019-03-27,0.067594998,16.78134346,4087.066162,0.002085,,140.9881592,,,,0.312465012
2019-03-28,0.065828003,16.80533028,4069.107178,0.002074,,139.4164734,,,,0.309246004
2019-03-29,0.071289003,16.51014137,4098.374512,0.002087,,142.4974213,,,,0.307929009
2019-03-30,0.071739003,16.93221283,4106.660156,0.00208,,142.0926819,,,,0.31063199
2019-03-31,0.069746003,17.40167046,4105.404297,0.00208,,141.5140991,,,,0.309228987
2019-04-01,0.072329998,17.9505024,4158.183105,0.002461,,141.8303223,,,,0.312747002
2019-04-02,0.085467003,19.78978348,4879.87793,0.002795,,163.9617462,,,,0.351498991
2019-04-03,0.090723,18.7530632,4973.021973,0.003164,,161.4588013,,,,0.342233986
2019-04-04,0.087370001,19.14268875,4922.798828,0.003697,,158.052536,,,,0.332513005
2019-04-05,0.091225997,19.45346642,5036.681152,0.00359,,165.5148468,,,,0.361802995
2019-04-06,0.090288997,19.1156292,5059.817383,0.003439,,165.9472046,,,,0.354404986
2019-04-07,0.090484001,19.11027145,5198.896973,0.003418,,174.5316467,,,,0.359856009
2019-04-08,0.087008998,18.11370277,5289.770996,0.003045,,180.2588196,,,,0.358233988
2019-04-09,0.083749004,18.43505287,5204.958496,0.002884,,176.1145782,,,,0.349462003
2019-04-10,0.089964002,18.24857903,5324.551758,0.003021,,177.3374786,,,,0.354791999
2019-04-11,0.083384998,17.70047951,5064.487793,0.002789,,165.4970245,,,,0.330983996
2019-04-12,0.083462998,18.43427086,5089.539063,0.002856,,164.7363281,,,,0.32634601
2019-04-13,0.083731003,18.71979713,5096.586426,0.002872,,164.5133514,,,,0.326030999
2019-04-14,0.084642999,19.49201965,5167.722168,0.002882,,167.8385162,,,,0.328808993
2019-04-15,0.082307003,19.40242577,5067.108398,0.00279,,161.574173,,,,0.320912987
2019-04-16,0.083783001,19.82745552,5235.55957,0.002835,,167.6234436,,,,0.327217996
2019-04-17,0.083074003,19.60334969,5251.937988,0.00281,,166.9507599,,,,0.335453004
2019-04-18,0.081775002,22.03847885,5298.385742,0.002946,,173.8140259,,,,0.337065011
2019-04-19,0.079499997,24.47528076,5303.8125,0.002893,,173.7084351,,,,0.331901997
2019-04-20,0.076505996,25.00752831,5337.88623,0.002902,,173.7512665,,,,0.328476012
2019-04-21,0.074106,24.19382858,5314.53125,0.00276,,170.046524,,,,0.322448999
2019-04-22,0.078039996,23.90810966,5399.365234,0.002798,,171.8746643,,,,0.323933989
2019-04-23,0.074524,22.87626076,5572.362305,0.002772,,171.4477997,,,,0.321222007
2019-04-24,0.072645001,23.12906837,5464.866699,0.002599,,165.8260956,,,,0.302318007
2019-04-25,0.069243997,22.24310684,5210.515625,0.002506,,154.4593964,,,,0.289384007
2019-04-26,0.069219001,22.86942863,5279.348145,0.002519,,156.3470917,,,,0.298501998
2019-04-27,0.070196003,22.34158707,5268.291016,0.002516,,158.4349365,,,,0.296741009
2019-04-28,0.068590999,22.89933968,5285.13916,0.002531,,157.2950745,0.004421,,,0.297425985
2019-04-29,0.064631,21.70506668,5247.352539,0.002466,,155.2019958,0.003471,,,0.294288993
2019-04-30,0.070345998,22.12783623,5350.726563,0.002513,,162.1660309,0.004478,,,0.309475988
2019-05-01,0.069013998,21.95362091,5402.697266,0.002521,,160.8183441,0.004374,,,0.304695994
2019-05-02,0.068579003,23.59193039,5505.283691,0.002611,,162.1227875,0.004198,,,0.303238988
2019-05-03,0.069858,23.74962807,5768.289551,0.002721,,167.9524078,0.004256,,,0.308221996
2019-05-04,0.066880003,22.88483238,5831.16748,0.00268,,164.0265808,0.003968,,,0.304551989
2019-05-05,0.066146001,23.01995277,5795.708496,0.002653,,163.4506989,0.003747,,,0.302341998
2019-05-06,0.066780001,22.20663452,5746.807129,0.002542,,172.6532135,0.003769,,,0.302388996
2019-05-07,0.064035997,20.86417961,5829.501465,0.002536,,169.7986603,0.003364,,,0.299683988
2019-05-08,0.064606003,20.75267601,5982.45752,0.002537,,170.9481659,0.003352,,,0.30072099
2019-05-09,0.061691001,18.82835579,6174.528809,0.0025,,170.2893066,0.003141,,,0.296508998
2019-05-10,0.063428,19.59810829,6378.849121,0.002522,,173.142746,0.00377,,,0.300386995
2019-05-11,0.075171001,21.04944229,7204.771484,0.002754,,194.3043365,0.004608,,,0.324542999
