Date,ADA,AVAX,BNB,BTC,DOGE,DOT,ETH,FTT,MATIC,SOL,XRP
2022-05-21,0.528313994,29.86665154,312.4660339,29432.22656,0.084463,9.992506981,1974.518311,30.08843422,0.64933902,50.31798172,0.414673001
2022-05-22,0.542617977,31.8073616,319.6090088,30323.72266,0.086104997,10.18610764,2043.170166,30.79744148,0.678312004,52.75518036,0.422336996
2022-05-23,0.512605011,29.02623177,316.7605591,29098.91016,0.083253004,9.886960983,1972.181885,29.67707634,0.641938984,49.05685043,0.404671013
2022-05-24,0.521224022,29.02564812,328.1893311,29655.58594,0.083636999,10.18118,1978.982788,29.82635689,0.661553979,49.65333557,0.408713013
2022-05-25,0.513876975,27.22537613,325.7348022,29562.36133,0.082984999,9.866581917,1944.827881,29.01169395,0.645927012,47.98242569,0.405784994
2022-05-26,0.480883002,23.55002975,304.9639282,29267.22461,0.078252003,9.181024551,1803.91333,27.59775352,0.601060987,43.49121094,0.393169999
2022-05-27,0.45550701,22.41862297,300.9720459,28627.57422,0.081335001,9.131902695,1724.922852,26.39837456,0.573575974,40.98134613,0.381787002
2022-05-28,0.464763999,24.83976555,307.8154297,28814.90039,0.081839003,9.6662817,1757.941772,27.10719299,0.587884009,44.34316254,0.386323005
2022-05-29,0.48112601,26.1200695,305.9750671,29445.95703,0.082686,9.980676651,1812.031006,27.26719093,0.598549008,44.90961456,0.389016002
2022-05-30,0.570073009,27.63215065,321.7528992,31726.39063,0.087871,10.45489597,1996.441284,29.16701126,0.657167971,47.17944336,0.418175012
2022-05-31,0.625253975,26.38993263,320.4851074,31792.31055,0.085864998,10.36619663,1942.328003,28.95060539,0.662087023,45.76784134,0.421867013
2022-06-01,0.552749991,23.80051231,300.5040588,29799.08008,0.081055999,9.471385002,1823.569336,26.90548515,0.601777971,40.26966858,0.398084998
2022-06-02,0.587795019,24.67728424,308.1017761,30467.48828,0.082772002,9.897680283,1834.150513,27.13927078,0.619414985,40.89134598,0.405301988
2022-06-03,0.559657991,23.00544167,298.3978882,29704.39063,0.080441996,9.376930237,1775.078613,25.99463272,0.589917004,38.25922012,0.390765995
2022-06-04,0.566069007,24.53232956,301.631134,29832.91406,0.081776999,9.430592537,1801.609497,25.97548485,0.595656991,38.93144608,0.39230901
2022-06-05,0.567089975,24.16418266,298.9347229,29906.66211,0.081229001,9.344997406,1805.204956,26.13372993,0.597949982,38.4805336,0.39537999
2022-06-06,0.609327972,25.98859215,295.3960266,31370.67188,0.082529999,9.492770195,1859.289673,27.36559868,0.632501006,42.43313217,0.403010994
2022-06-07,0.615445018,24.63542938,290.3411255,31155.47852,0.080513,9.228157043,1814.04834,27.06485367,0.616659999,39.43757248,0.407701999
2022-06-08,0.64161402,24.50025368,288.6160889,30214.35547,0.079438999,9.003771782,1793.572266,28.1297226,0.607429028,38.84336853,0.400647998
2022-06-09,0.632920027,24.41065979,289.9196472,30111.99805,0.079336002,9.232092857,1789.82605,28.53532982,0.633665025,39.97260666,0.400323987
2022-06-10,0.574216008,22.07607079,286.0466919,29083.80469,0.075453997,8.652823448,1665.042236,27.5845089,0.594995975,37.08976746,0.38173601
2022-06-11,0.552776992,19.79896736,269.4869995,28360.81055,0.069894999,8.016177177,1529.663452,27.39906311,0.538565993,33.8211174,0.359025002
2022-06-12,0.496861011,17.38744164,255.950882,26762.64844,0.064336002,7.450017929,1445.216553,28.09258461,0.501901984,30.74327087,0.345490009
2022-06-13,0.463133007,16.01993561,222.5057831,22487.38867,0.053920999,7.010198116,1204.582764,24.44530106,0.427882999,28.19236183,0.310802013
2022-06-14,0.484385997,16.54035187,223.2212524,22206.79297,0.055592,7.365457058,1211.662842,24.02503395,0.41576001,29.71461868,0.322142988
2022-06-15,0.533295989,18.21199608,233.3967133,22572.83984,0.063000001,8.510278702,1233.206421,25.49200821,0.437748998,34.48794174,0.343703002
2022-06-16,0.475021988,15.73227596,209.5387421,20381.65039,0.055029001,7.099977016,1067.730713,23.262043,0.381927013,29.98974228,0.312056005
2022-06-17,0.487392008,16.0094471,215.8917999,20471.48242,0.056995001,7.294320107,1086.519287,24.35045815,0.399841011,30.74291992,0.321381003
2022-06-18,0.456182003,14.84109688,197.0429993,19017.64258,0.053011999,7.05811882,993.6367798,22.83035469,0.346659005,31.80793571,0.308090001
2022-06-19,0.484364003,16.18973732,214.9205322,20553.27148,0.060396001,7.516707897,1127.656494,25.03437805,0.383109003,34.24374771,0.326052994
2022-06-20,0.492260993,17.13786697,216.9342651,20599.53711,0.060176998,7.886880875,1127.642456,26.70549965,0.400759012,35.41711426,0.323345989
2022-06-21,0.479203999,16.85599709,219.4986267,20710.59766,0.065571003,7.742199898,1124.824585,27.33817673,0.418877989,36.1211586,0.328626007
2022-06-22,0.458568007,16.07598877,214.2619171,19987.0293,0.061710998,7.408511162,1051.421875,25.20549011,0.456557989,34.12163544,0.322584987
2022-06-23,0.480291992,18.29005051,228.9537506,21085.87695,0.064032003,7.787092209,1143.386719,26.3312645,0.561469018,38.17523193,0.335530996
2022-06-24,0.499224007,20.54885483,240.2383118,21231.65625,0.067124002,8.205907822,1226.844727,26.73080444,0.612200975,42.21204758,0.367587
2022-06-25,0.498946011,21.3663578,239.6906586,21502.33789,0.068503,8.133730888,1243.446899,27.92702675,0.600476027,42.33281326,0.367556006
2022-06-26,0.489652991,19.6924324,233.8587494,21027.29492,0.073177002,7.835564137,1199.831665,27.15359879,0.56072402,39.40808868,0.358864009
2022-06-27,0.485790014,19.31756592,233.6540222,20735.47852,0.072238997,7.7441082,1193.680664,27.16296005,0.53273201,38.45125198,0.353235006
2022-06-28,0.469671011,18.12098312,226.9273376,20280.63477,0.065957002,7.310051918,1144.579224,25.63458061,0.511107028,35.3264389,0.337329
2022-06-29,0.465508997,17.59801674,219.2844696,20104.02344,0.069467999,7.009116173,1098.943848,24.82902145,0.495231986,33.87390137,0.328978002
2022-06-30,0.458849013,16.92936707,219.3000946,19784.72656,0.066086002,7.03986311,1067.298828,24.53266144,0.477371007,33.58841705,0.331447989
2022-07-01,0.448089004,16.08592033,216.0154572,19269.36719,0.066174999,6.729926109,1059.767334,24.55630875,0.461237013,32.80307007,0.313677013
2022-07-02,0.456351012,16.33613586,218.0352325,19242.25586,0.066698,6.825884819,1066.512817,24.62620163,0.493041992,33.35940933,0.315578997
2022-07-03,0.455587,16.6604023,218.9803162,19297.07617,0.067179002,6.843846798,1073.766968,24.37348175,0.460639,33.38593292,0.321702987
2022-07-04,0.46964401,17.9399662,231.5741272,20231.26172,0.069472,7.173793793,1151.059082,25.92241669,0.491593003,36.78503036,0.328790009
2022-07-05,0.457632005,18.06472969,230.8463593,20190.11523,0.067155004,6.849418163,1134.541016,25.19189262,0.511717975,35.39555359,0.325423002
2022-07-06,0.462179005,19.14726639,238.499939,20548.24609,0.068582997,6.929979801,1186.973999,26.26527214,0.525264978,37.07356262,0.332271993
2022-07-07,0.477811992,20.23383904,241.5445099,21637.58789,0.070620999,7.310357094,1237.593384,27.45919037,0.562543988,38.51830673,0.342150986
2022-07-08,0.467310995,19.79790688,240.7507172,21731.11719,0.069256999,7.071249962,1222.506226,27.46585083,0.606265008,38.28672028,0.341627985
2022-07-09,0.478760004,19.91847801,243.2410736,21592.20703,0.069512002,7.261516094,1216.978271,27.13601494,0.589583993,38.07196045,0.344951987
2022-07-10,0.46322,19.15205383,234.6555786,20860.44922,0.067263,6.858699799,1168.401611,25.89983368,0.571268022,36.69760895,0.325663
2022-07-11,0.435519993,17.37458229,225.8585052,19970.55664,0.061847001,6.536404133,1097.236572,24.99665451,0.563525021,33.46360016,0.314296991
2022-07-12,0.41792801,16.8454113,220.4645538,19323.91406,0.060086999,6.298569202,1038.19165,23.88285637,0.539861977,32.75759506,0.311659008
2022-07-13,0.438107997,18.80950356,230.524765,20212.07422,0.061953001,6.469764233,1113.587158,24.96725273,0.635946989,34.91093826,0.323729992
2022-07-14,0.441024989,19.72987366,238.1644745,20569.91992,0.062394001,6.718585968,1191.526245,25.85254478,0.707588971,37.10782242,0.333220989
2022-07-15,0.442456007,19.38603783,238.5739899,20836.32813,0.063042,6.805499077,1233.12915,26.78756142,0.704670012,37.41592789,0.334535003
2022-07-16,0.457230002,21.21149254,249.5938721,21190.31641,0.064280003,7.17599678,1352.626465,27.96962166,0.726830006,39.57412338,0.350861013
2022-07-17,0.447353005,20.60500526,247.8484802,20779.34375,0.063106999,6.923593044,1338.635742,27.60633278,0.753013015,38.64472198,0.343412012
2022-07-18,0.492543012,24.08971405,264.8860474,22485.68945,0.067714997,7.68422699,1578.717896,29.96655655,0.961780012,43.7461586,0.366176993
2022-07-19,0.515767992,24.73720741,268.8173218,23389.43359,0.069013,7.802577972,1542.97522,29.12787247,0.925791025,44.89987564,0.373225003
2022-07-20,0.491043001,23.59771729,258.3388062,23231.73242,0.070119999,7.464480877,1520.200684,28.78352737,0.832758009,42.09366989,0.360484004
2022-07-21,0.50009799,25.04392433,265.4625549,23164.62891,0.069959998,7.529248238,1576.749512,29.50235558,0.907405972,43.19059372,0.367036015
2022-07-22,0.483945996,23.71585083,262.8774414,22714.97852,0.067562997,7.309357166,1537.405151,28.97725868,0.853441,40.61850357,0.358604014
2022-07-23,0.517368019,23.64600563,259.4630127,22465.47852,0.068124004,7.331504822,1549.297485,28.53791237,0.875423014,40.04097748,0.359540999
2022-07-24,0.513813972,23.8661232,261.8648682,22609.16406,0.067723997,7.413887024,1599.476685,29.14460754,0.881263018,41.00658417,0.359259993
2022-07-25,0.476249993,20.97567749,245.1484985,21361.70117,0.062306002,6.769231796,1445.383423,27.11045456,0.77572602,36.71199799,0.337314993
2022-07-26,0.467606992,20.66828537,248.958374,21239.75391,0.062512003,6.766584873,1441.806763,27.02528954,0.78024298,36.19085312,0.337816
2022-07-27,0.510553002,23.41818237,271.504364,22930.54883,0.067020997,7.666439056,1636.232666,29.39860153,0.895695984,40.30784988,0.359118015
2022-07-28,0.513328016,24.23709679,277.2939148,23843.88672,0.069108002,7.861245155,1725.46814,30.24714279,0.936113,42.84526825,0.373376012
2022-07-29,0.52333498,24.52236366,293.9533386,23804.63281,0.068908997,8.185586929,1727.406982,31.13344383,0.938741982,41.92699814,0.368674994
2022-07-30,0.525575995,24.22847748,287.5361328,23656.20703,0.069643997,8.208561897,1695.969482,30.96461678,0.929612994,43.75588989,0.387764007
2022-07-31,0.517019987,23.74578285,283.5794678,23336.89648,0.068272002,8.645670891,1681.517334,30.40640068,0.928264976,42.4002037,0.380457997
2022-08-01,0.514123023,23.65823555,283.5394897,23314.19922,0.068724997,8.194031715,1635.195801,30.81554985,0.894406021,41.78648376,0.379976004
2022-08-02,0.496832997,22.86105728,283.8209839,22978.11719,0.066693999,7.93899107,1632.945435,29.41304207,0.879157007,39.75450516,0.37202099
2022-08-03,0.500988007,23.07191658,298.356781,22846.50781,0.066195004,8.007531166,1618.874512,29.11205864,0.887697995,38.54441833,0.369852006
2022-08-04,0.499668002,23.37561989,310.7060547,22630.95703,0.067357004,8.089339256,1608.205811,29.13900375,0.891879976,38.83067322,0.371351004
2022-08-05,0.517503023,24.94952774,315.1855469,23289.31445,0.069765002,8.813465118,1732.254639,30.74950409,0.927658975,40.56103134,0.37659499
2022-08-06,0.51125598,26.65942764,315.0689087,22961.2793,0.068673998,8.516014099,1691.658081,30.41555214,0.907335997,40.05700684,0.371571004
2022-08-07,0.527469993,27.88996506,322.9211426,23175.89063,0.068939999,8.646408081,1699.35083,30.66813087,0.906690001,40.60559082,0.372505993
2022-08-08,0.536596,27.94895363,324.800415,23809.48633,0.070055,9.268288612,1775.516113,31.48546982,0.921549976,42.1705513,0.37875399
2022-08-09,0.514051974,27.42022324,324.912323,23164.31836,0.069124997,8.906953812,1703.025024,29.90163994,0.890507996,40.37262344,0.368101001
2022-08-10,0.537092984,29.11730957,328.4711609,23947.64258,0.071194999,9.502070427,1851.742676,31.34862137,0.937327981,42.36586761,0.381065011
2022-08-11,0.531257987,28.55514336,323.8002319,23957.5293,0.070929997,9.208972931,1881.224121,30.52724648,0.921404004,42.82178879,0.380562991
2022-08-12,0.540753007,29.3438282,327.514679,24402.81836,0.072345003,9.47953701,1957.24646,31.21741867,0.933907986,45.33475876,0.379994988
2022-08-13,0.559813023,29.10846901,323.8701477,24424.06836,0.072839998,9.290427208,1981.336548,31.31477165,1.024847031,46.48534775,0.37796399
2022-08-14,0.570343018,28.2156353,317.9866333,24319.33398,0.081687003,8.958501816,1936.802002,30.86851311,1.000908971,44.91656876,0.376450986
2022-08-15,0.551171005,27.92951012,319.8872986,24136.97266,0.076719999,8.802429199,1904.228149,30.90486336,0.95203501,43.82322311,0.375773996
2022-08-16,0.557914972,27.16270447,316.4236755,23883.29102,0.086963996,8.842569351,1878.139404,30.70647049,0.935796022,43.15880585,0.377236992
2022-08-17,0.537038028,25.4867382,306.6364136,23335.99805,0.080154002,8.359841347,1832.999634,30.08518982,0.883179009,40.40305328,0.379707009
2022-08-18,0.512633026,24.25769806,298.1412354,23212.73828,0.075079001,8.09457016,1847.007813,29.92035103,0.859651983,39.54523087,0.370965004
2022-08-19,0.450980008,22.4878788,279.7187195,20877.55273,0.067938998,7.325466156,1612.987305,26.43770218,0.772135019,35.89025879,0.335049003
2022-08-20,0.451388001,22.30287933,283.6931458,21166.06055,0.069540001,7.233099937,1577.003784,26.73244095,0.786888003,35.26973343,0.337541014
2022-08-21,0.463546008,22.97731018,302.0562744,21534.12109,0.069448002,7.438866138,1619.31897,27.72037125,0.820216,36.53319931,0.345301986
2022-08-22,0.461445987,22.58142471,300.5591125,21398.9082,0.068391003,7.40197897,1622.505859,27.71950912,0.810341001,35.47438049,0.344720989
2022-08-23,0.465207011,23.52440071,299.0299377,21528.08789,0.068769999,7.638373852,1662.769897,27.79137993,0.831794024,35.64625168,0.347092003
2022-08-24,0.458108991,23.02413177,296.4496765,21395.01953,0.067989998,7.572387218,1657.059204,27.56034088,0.813591003,34.95791626,0.346145004
2022-08-25,0.46499899,23.02031708,301.5836487,21600.9043,0.069094002,7.587152004,1696.457031,27.96648407,0.81872803,35.31646347,0.34949699
2022-08-26,0.430862993,20.59803009,279.598175,20260.01953,0.063571997,6.92396307,1507.782837,25.95645714,0.763723016,31.72636223,0.338369995
2022-08-27,0.449703008,20.07775879,277.8015747,20041.73828,0.063587002,7.048661232,1491.39502,25.80418587,0.805347979,31.54243279,0.335346997
2022-08-28,0.430049002,18.43038177,276.250885,19616.81445,0.061786,6.843182087,1430.547363,25.41328049,0.784250975,30.3922863,0.323094994
2022-08-29,0.450702995,19.34901428,286.221405,20297.99414,0.063887,7.282452106,1553.037354,27.35210228,0.817403018,32.4652977,0.333797008
2022-08-30,0.452169001,19.34550667,281.425354,19796.80859,0.061524998,7.003430843,1523.838867,26.5514679,0.814535975,31.41205597,0.326869011
2022-08-31,0.446664989,19.12833977,279.2380981,20049.76367,0.061330002,7.026895046,1553.684937,26.67275238,0.831821024,31.4729557,0.327870011
2022-09-01,0.457480997,19.30675125,278.4172363,20127.14063,0.062371999,7.186677933,1586.176758,26.90262032,0.885430992,31.5856781,0.333193988
2022-09-02,0.454558998,18.86063194,277.4161072,19969.77148,0.061634999,7.302052021,1577.220459,26.29268265,0.871967971,31.22793007,0.331259012
2022-09-03,0.480387002,18.87508392,277.7755737,19832.08789,0.062693998,7.285171032,1556.872681,26.19641304,0.889275014,31.10948372,0.329968989
2022-09-04,0.503084004,19.00500107,278.8418579,19986.71289,0.063225999,7.370432854,1577.641602,26.38751221,0.894230008,32.10695648,0.331799001
2022-09-05,0.49912101,19.42653084,276.6859131,19812.37109,0.062738001,7.364227772,1617.183228,26.60731506,0.881430984,32.19464874,0.33296001
2022-09-06,0.463066012,18.21985626,262.668396,18837.66797,0.058983002,6.879021168,1561.748535,25.69022369,0.818876982,30.89174271,0.322207987
2022-09-07,0.479281992,19.03277397,278.761322,19290.32422,0.061104,7.198486805,1629.906372,26.0044136,0.840846002,32.71091843,0.337366998
2022-09-08,0.479274005,19.12345695,280.5774841,19329.83398,0.060977001,7.390428066,1635.347656,26.0458889,0.844213009,33.60864639,0.340245008
2022-09-09,0.502919972,20.40078163,293.407135,21381.15234,0.064018004,7.770864964,1719.085449,27.25623512,0.891507983,34.73976517,0.357517004
2022-09-10,0.512422025,20.49750137,296.9690552,21680.53906,0.064776003,7.785724163,1776.203735,27.72219086,0.906197011,35.12672806,0.357681006
2022-09-11,0.509751976,20.65885544,295.1618652,21769.25586,0.063713998,7.698151112,1761.800049,27.85241127,0.894613028,34.96596146,0.35511899
2022-09-12,0.501546025,21.34820938,293.6587219,22370.44922,0.063905001,7.661845207,1713.765259,28.44346237,0.930011988,37.42418289,0.359445006
2022-09-13,0.468881011,19.06827164,277.5769348,20296.70703,0.060129002,7.134012222,1580.787964,25.99339867,0.854413986,33.43081665,0.333692014
2022-09-14,0.481375992,19.12075996,279.3858643,20241.08984,0.061172999,7.203162193,1634.755005,25.50290108,0.864789009,34.09157181,0.342081994
2022-09-15,0.465644002,18.18609238,270.8068848,19701.21094,0.058791,6.926549911,1471.693481,24.06729317,0.824298978,33.04768372,0.326335013
2022-09-16,0.474126011,18.05659866,274.6545715,19772.58398,0.060423002,6.896842957,1432.447754,24.06205368,0.806046009,32.20885849,0.356687993
2022-09-17,0.487156004,18.48308945,279.2493286,20127.57617,0.062210001,7.063626766,1469.741699,24.64328575,0.829483986,33.7507782,0.377003998
2022-09-18,0.447185993,16.73243141,266.3131714,19419.50586,0.057519998,6.445236206,1335.329102,23.44345665,0.753422022,31.05985451,0.358323008
2022-09-19,0.453503996,17.30471611,272.0698242,19544.12891,0.058612,6.396911144,1377.541382,24.20957184,0.766038001,32.68530273,0.38707301
2022-09-20,0.441899002,16.66739845,266.3695984,18890.78906,0.058417,6.280214787,1324.388184,23.34715462,0.73327899,31.43304062,0.415183008
2022-09-21,0.44115901,16.61811638,264.7920837,18547.40039,0.057404,6.15572691,1252.607788,22.80485725,0.70422399,30.82637787,0.396827996
2022-09-22,0.458965987,17.69084549,275.5002747,19413.55078,0.059599001,6.447794914,1327.680176,23.72374153,0.752830982,32.40890503,0.485101014
2022-09-23,0.46182099,17.95977592,276.6262512,19297.63867,0.063336,6.438068867,1328.259521,23.88600922,0.778710008,33.67663574,0.507170975
2022-09-24,0.451599985,17.62359428,275.135376,18937.01172,0.063234001,6.278332233,1317.993286,23.68642235,0.754161,33.4626503,0.488716006
2022-09-25,0.446188003,17.33123016,274.0612488,18802.09766,0.061152,6.201147079,1294.216797,23.52565765,0.740189016,32.33536148,0.492626995
2022-09-26,0.446756989,17.54206276,275.9278564,19222.67188,0.061089002,6.55090189,1335.32019,24.2084198,0.754754007,33.8805542,0.46767801
2022-09-27,0.441890001,17.30769157,272.4015503,19110.54688,0.060609002,6.384195805,1330.127686,23.68621635,0.740405977,32.7501297,0.448776007
2022-09-28,0.437290013,17.25748634,281.7812195,19426.7207,0.060623001,6.393946171,1337.410889,24.0842514,0.747372985,33.2354393,0.450672001
2022-09-29,0.438169986,17.34863853,283.789032,19573.05078,0.060727999,6.432816029,1335.652344,24.31962013,0.763513982,33.9524498,0.485417008
2022-09-30,0.434413999,17.19619751,284.1922913,19431.78906,0.061652999,6.315189838,1327.978638,24.24028587,0.777445972,33.21244431,0.479773998
2022-10-01,0.430292994,16.97086334,282.8719177,19312.0957,0.060626999,6.272256851,1311.644409,24.2833252,0.765881002,32.46939468,0.475109994
2022-10-02,0.419633001,16.5333786,284.4331055,19044.10742,0.059287999,6.163300037,1276.093506,24.03232574,0.764250994,32.05569839,0.448850006
2022-10-03,0.427998006,17.16819191,287.0319824,19623.58008,0.060384002,6.379696846,1323.439209,24.76327705,0.801805019,32.96762085,0.462879002
2022-10-04,0.435764998,17.44037819,296.2984619,20336.84375,0.065962002,6.494706154,1362.126587,25.11747742,0.836130023,34.12247086,0.480174005
2022-10-05,0.431273013,17.373703,294.1376648,20160.7168,0.064735003,6.435239792,1352.837158,24.77702713,0.85136199,34.07388306,0.489683002
2022-10-06,0.428687006,17.03778267,286.6341553,19955.44336,0.063444003,6.337180138,1351.709473,24.4938488,0.83305198,33.34281921,0.493184
2022-10-07,0.424320012,16.9046154,283.1826782,19546.84961,0.062408999,6.331758976,1332.516968,24.50328064,0.831900001,33.00146484,0.518278003
2022-10-08,0.421736002,16.78535843,276.469574,19416.56836,0.061678,6.307404041,1315.500488,24.13175964,0.813638985,32.57793427,0.51711297
2022-10-09,0.42307201,16.90305328,278.2380676,19446.42578,0.062155999,6.475232124,1322.604248,24.12228012,0.825376987,32.91388321,0.534061015
2022-10-10,0.40180099,16.2385025,271.8060608,19141.48438,0.059512999,6.261762142,1291.337646,23.57093811,0.815284014,31.97083473,0.497013986
2022-10-11,0.390540004,15.95166874,271.3713989,19051.41797,0.060258001,6.179375172,1279.575684,23.24582863,0.790543973,30.77686882,0.485397011
2022-10-12,0.381300002,15.96163082,270.9710083,19157.44531,0.059881002,6.176181793,1294.906372,23.36237526,0.784313977,31.16548538,0.488370001
2022-10-13,0.377638012,15.67171383,271.8514099,19382.9043,0.059673999,6.116868019,1288.123901,23.43865013,0.775820971,30.54451942,0.480812013
2022-10-14,0.366851002,15.68238354,269.5671692,19185.65625,0.058642998,6.044194221,1297.422119,23.45812988,0.792723,30.00741768,0.488965988
2022-10-15,0.363743991,15.44047832,268.4040833,19067.63477,0.05858,6.052940845,1274.871704,23.27086067,0.790100992,29.5753479,0.481507003
2022-10-16,0.370281011,15.75531864,272.5199585,19268.09375,0.058913998,6.186029911,1306.296631,23.73214531,0.799562991,30.16884041,0.477010012
2022-10-17,0.372345001,16.18509865,275.5125732,19550.75781,0.059935,6.253135204,1331.713623,24.12624168,0.847258985,31.2248764,0.479918003
2022-10-18,0.361820012,15.87176037,273.2145691,19334.41602,0.059776001,6.158465862,1310.447021,23.58610535,0.86451,30.16433144,0.465977013
2022-10-19,0.350032002,15.10703278,271.9813538,19139.53516,0.058713,6.10672617,1285.744263,22.59569168,0.846086025,28.9007988,0.451227009
2022-10-20,0.340254009,15.18733215,269.2712708,19053.74023,0.059535999,5.885611057,1283.200928,22.4116745,0.810115993,28.08509636,0.448083997
2022-10-21,0.349076986,15.69028664,270.0384216,19172.46875,0.059333999,5.834850788,1299.946411,22.44794273,0.832093,28.10867691,0.461097986
2022-10-22,0.351408988,15.68367195,270.4794922,19208.18945,0.059694,5.848344803,1314.299194,22.58032417,0.832385004,28.01386261,0.465469986
2022-10-23,0.362098992,16.30229378,276.0081787,19567.00781,0.060346998,5.960238934,1363.447021,23.14757156,0.899837017,29.27007103,0.469033003
2022-10-24,0.357856989,15.759552,273.977417,19345.57227,0.059505999,5.915407181,1344.998535,22.79256058,0.893877029,28.31006432,0.453821003
2022-10-25,0.401988,16.66862869,284.4325256,20095.85742,0.062881999,6.447359085,1461.665405,23.87618446,0.919739008,30.93997574,0.461544007
2022-10-26,0.403492004,17.01515579,290.3769836,20770.44141,0.072800003,6.465909958,1566.56665,24.64817619,0.938138008,31.28472137,0.469375998
2022-10-27,0.388696998,16.91397095,286.8441162,20285.83594,0.077018,6.336136818,1514.374878,24.26979065,0.904833972,30.63062477,0.462406993
2022-10-28,0.404507011,18.34030914,298.0141907,20595.35156,0.083897002,6.521455765,1555.477905,24.7888298,0.944848001,32.11126328,0.473980993
2022-10-29,0.419777989,18.30797386,304.2179565,20818.47656,0.121602997,6.633759975,1619.698486,25.43245125,0.933811009,32.85712814,0.470416009
2022-10-30,0.406046987,18.26560593,313.7547913,20635.60352,0.117802002,6.652472973,1590.783325,25.64755058,0.908851027,32.96593094,0.458454996
2022-10-31,0.40633601,19.31160927,326.3607178,20495.77344,0.127026007,6.630904198,1572.714478,26.10943031,0.903988004,32.61103821,0.465914994
2022-11-01,0.401401997,18.66878319,324.5794373,20485.27344,0.142574996,6.473106861,1579.70459,25.87347794,0.875333011,32.24842453,0.464576989
2022-11-02,0.386076003,17.8974762,320.1505432,20159.50391,0.127829999,6.244958878,1519.711792,25.0316124,0.871717989,30.7880764,0.450874001
2022-11-03,0.389420003,18.04765511,329.71698,20209.98828,0.122592002,6.42529583,1531.541748,24.35831451,0.952121973,30.8438797,0.455134988
2022-11-04,0.421525002,19.39575958,354.4063721,21147.23047,0.126279995,7.064493179,1645.093384,25.47249222,1.169746041,33.78085327,0.504404008
2022-11-05,0.426735014,19.6032486,349.2537231,21282.69141,0.124388002,7.019451141,1627.968018,24.05929565,1.183722019,36.76576233,0.493330002
2022-11-06,0.403005004,18.27923012,339.3893738,20926.48633,0.114606,6.820865154,1572.234741,22.26925087,1.137967944,32.68358231,0.470670015
2022-11-07,0.404258996,18.06842041,337.0145569,20602.81641,0.111299001,7.121714115,1568.591309,22.14219666,1.252449036,29.60134506,0.465856999
2022-11-08,0.37183401,15.9916048,327.6902771,18541.27148,0.088409998,6.2946558,1332.835571,5.518904209,1.04441905,24.15293694,0.406242013
2022-11-09,0.317837,12.91787529,266.8531189,15880.78027,0.074288003,5.413379192,1100.1698,2.300627947,0.81320399,13.94085693,0.333180994
2022-11-10,0.36897701,15.38650608,304.0800476,17586.77148,0.089789003,5.959506989,1299.4646,3.516937971,1.124959946,17.68140793,0.395705014
2022-11-11,0.354667008,14.09554577,289.8205566,17034.29297,0.084885001,5.750708103,1287.221069,2.590421915,1.061987042,16.32674599,0.384158999
2022-11-12,0.339143991,13.0640707,282.3412781,16799.18555,0.088039003,5.768753052,1255.268311,2.088901043,0.93897301,14.53900146,0.363676995
2022-11-13,0.330127001,13.05202007,276.5794373,16353.36523,0.084893003,5.753248215,1221.819214,1.489264011,0.888059974,13.16452885,0.340296
2022-11-14,0.331849009,13.10676384,278.5784302,16618.19922,0.085878998,5.853860855,1241.604248,1.474763989,0.915709019,14.00135612,0.376406014
2022-11-15,0.337009013,13.49658203,276.8740234,16884.61328,0.086971,5.918388844,1251.736206,1.835912943,0.940133989,14.30129433,0.388520986
2022-11-16,0.332381994,13.07848263,272.081604,16669.43945,0.085583001,5.71419096,1215.602539,1.623175025,0.900538027,14.28550816,0.376300991
2022-11-17,0.324858993,12.88934517,267.9113159,16687.51758,0.084765002,5.670608997,1200.808594,1.561679006,0.874882996,13.63873482,0.382544011
2022-11-18,0.326220989,12.98943138,273.9199829,16697.77734,0.084671997,5.643681049,1212.300293,1.457185984,0.880288005,13.2474966,0.383062989
2022-11-19,0.328512013,12.88217258,272.3976746,16711.54688,0.084581003,5.602037907,1218.426758,1.416962028,0.876094997,12.85101414,0.384698987
2022-11-20,0.312307,12.19677925,264.2351379,16291.83203,0.077174,5.290356159,1142.466675,1.334314942,0.807573974,12.25283337,0.361945003
2022-11-21,0.304547995,11.83438015,254.1682587,15787.28418,0.074711002,5.189894199,1108.353027,1.255802989,0.79628402,11.84620857,0.364798993
2022-11-22,0.311922014,12.32219315,266.3243408,16189.76953,0.078488,5.273522854,1135.173462,1.331148982,0.850010991,12.43562508,0.376060992
2022-11-23,0.318316996,13.03165245,297.8474426,16610.70703,0.081785999,5.43339777,1183.199585,1.298517942,0.861176014,14.35151196,0.381581008
2022-11-24,0.316457987,12.94083309,300.4278259,16604.46484,0.081481002,5.391868114,1203.983154,1.376588941,0.849300027,14.58235073,0.401991993
2022-11-25,0.314989001,12.82828903,300.5776978,16521.8418,0.089474998,5.269090176,1198.925903,1.400514007,0.844214022,14.06313801,0.408412009
2022-11-26,0.313789994,12.75235653,311.3884583,16464.28125,0.088987999,5.302000999,1205.897949,1.364938974,0.846644998,14.15919399,0.396629006
2022-11-27,0.312453985,12.87678623,307.4292908,16444.62695,0.098711997,5.298929214,1195.126953,1.315469027,0.844904006,14.11576653,0.396820992
2022-11-28,0.306699991,12.45779133,293.5272522,16217.32227,0.095122002,5.134754181,1170.086182,1.29509306,0.822697997,13.40451813,0.390318006
