Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB-USD,SOL,XRP
22/05/2022,0.542617977,319.6090088,30323.72266,0.086104997,10.18610764,2043.170166,0.678312004,1.20E-05,52.75518036,0.422336996
23/05/2022,0.512605011,316.7605591,29098.91016,0.083253004,9.886960983,1972.181885,0.641938984,1.20E-05,49.05685043,0.404671013
24/05/2022,0.521224022,328.1893311,29655.58594,0.083636999,10.18118,1978.982788,0.661553979,1.20E-05,49.65333557,0.408713013
25/05/2022,0.513876975,325.7348022,29562.36133,0.082984999,9.866581917,1944.827881,0.645927012,1.20E-05,47.98242569,0.405784994
26/05/2022,0.480883002,304.9639282,29267.22461,0.078252003,9.181024551,1803.91333,0.601060987,1.10E-05,43.49121094,0.393169999
27/05/2022,0.45550701,300.9720459,28627.57422,0.081335001,9.131902695,1724.922852,0.573575974,1.00E-05,40.98134613,0.381787002
28/05/2022,0.464763999,307.8154297,28814.90039,0.081839003,9.6662817,1757.941772,0.587884009,1.10E-05,44.34316254,0.386323005
29/05/2022,0.48112601,305.9750671,29445.95703,0.082686,9.980676651,1812.031006,0.598549008,1.20E-05,44.90961456,0.389016002
30/05/2022,0.570073009,321.7528992,31726.39063,0.087871,10.45489597,1996.441284,0.657167971,1.20E-05,47.17944336,0.418175012
31/05/2022,0.625253975,320.4851074,31792.31055,0.085864998,10.36619663,1942.328003,0.662087023,1.20E-05,45.76784134,0.421867013
01/06/2022,0.552749991,300.5040588,29799.08008,0.081055999,9.471385002,1823.569336,0.601777971,1.10E-05,40.26966858,0.398084998
02/06/2022,0.587795019,308.1017761,30467.48828,0.082772002,9.897680283,1834.150513,0.619414985,1.10E-05,40.89134598,0.405301988
03/06/2022,0.559657991,298.3978882,29704.39063,0.080441996,9.376930237,1775.078613,0.589917004,1.10E-05,38.25922012,0.390765995
04/06/2022,0.566069007,301.631134,29832.91406,0.081776999,9.430592537,1801.609497,0.595656991,1.10E-05,38.93144608,0.39230901
05/06/2022,0.567089975,298.9347229,29906.66211,0.081229001,9.344997406,1805.204956,0.597949982,1.10E-05,38.4805336,0.39537999
06/06/2022,0.609327972,295.3960266,31370.67188,0.082529999,9.492770195,1859.289673,0.632501006,1.10E-05,42.43313217,0.403010994
07/06/2022,0.615445018,290.3411255,31155.47852,0.080513,9.228157043,1814.04834,0.616659999,1.10E-05,39.43757248,0.407701999
08/06/2022,0.64161402,288.6160889,30214.35547,0.079438999,9.003771782,1793.572266,0.607429028,1.10E-05,38.84336853,0.400647998
09/06/2022,0.632920027,289.9196472,30111.99805,0.079336002,9.232092857,1789.82605,0.633665025,1.10E-05,39.97260666,0.400323987
10/06/2022,0.574216008,286.0466919,29083.80469,0.075453997,8.652823448,1665.042236,0.594995975,1.00E-05,37.08976746,0.38173601
11/06/2022,0.552776992,269.4869995,28360.81055,0.069894999,8.016177177,1529.663452,0.538565993,9.00E-06,33.8211174,0.359025002
12/06/2022,0.496861011,255.950882,26762.64844,0.064336002,7.450017929,1445.216553,0.501901984,9.00E-06,30.74327087,0.345490009
13/06/2022,0.463133007,222.5057831,22487.38867,0.053920999,7.010198116,1204.582764,0.427882999,8.00E-06,28.19236183,0.310802013
14/06/2022,0.484385997,223.2212524,22206.79297,0.055592,7.365457058,1211.662842,0.41576001,8.00E-06,29.71461868,0.322142988
15/06/2022,0.533295989,233.3967133,22572.83984,0.063000001,8.510278702,1233.206421,0.437748998,9.00E-06,34.48794174,0.343703002
16/06/2022,0.475021988,209.5387421,20381.65039,0.055029001,7.099977016,1067.730713,0.381927013,8.00E-06,29.98974228,0.312056005
17/06/2022,0.487392008,215.8917999,20471.48242,0.056995001,7.294320107,1086.519287,0.399841011,8.00E-06,30.74291992,0.321381003
18/06/2022,0.456182003,197.0429993,19017.64258,0.053011999,7.05811882,993.6367798,0.346659005,8.00E-06,31.80793571,0.308090001
19/06/2022,0.484364003,214.9205322,20553.27148,0.060396001,7.516707897,1127.656494,0.383109003,8.00E-06,34.24374771,0.326052994
20/06/2022,0.492260993,216.9342651,20599.53711,0.060176998,7.886880875,1127.642456,0.400759012,8.00E-06,35.41711426,0.323345989
21/06/2022,0.479203999,219.4986267,20710.59766,0.065571003,7.742199898,1124.824585,0.418877989,1.10E-05,36.1211586,0.328626007
22/06/2022,0.458568007,214.2619171,19987.0293,0.061710998,7.408511162,1051.421875,0.456557989,1.00E-05,34.12163544,0.322584987
23/06/2022,0.480291992,228.9537506,21085.87695,0.064032003,7.787092209,1143.386719,0.561469018,1.00E-05,38.17523193,0.335530996
24/06/2022,0.499224007,240.2383118,21231.65625,0.067124002,8.205907822,1226.844727,0.612200975,1.10E-05,42.21204758,0.367587
25/06/2022,0.498946011,239.6906586,21502.33789,0.068503,8.133730888,1243.446899,0.600476027,1.20E-05,42.33281326,0.367556006
26/06/2022,0.489652991,233.8587494,21027.29492,0.073177002,7.835564137,1199.831665,0.56072402,1.10E-05,39.40808868,0.358864009
27/06/2022,0.485790014,233.6540222,20735.47852,0.072238997,7.7441082,1193.680664,0.53273201,1.10E-05,38.45125198,0.353235006
28/06/2022,0.469671011,226.9273376,20280.63477,0.065957002,7.310051918,1144.579224,0.511107028,1.00E-05,35.3264389,0.337329
29/06/2022,0.465508997,219.2844696,20104.02344,0.069467999,7.009116173,1098.943848,0.495231986,1.00E-05,33.87390137,0.328978002
30/06/2022,0.458849013,219.3000946,19784.72656,0.066086002,7.03986311,1067.298828,0.477371007,1.00E-05,33.58841705,0.331447989
01/07/2022,0.448089004,216.0154572,19269.36719,0.066174999,6.729926109,1059.767334,0.461237013,1.00E-05,32.80307007,0.313677013
02/07/2022,0.456351012,218.0352325,19242.25586,0.066698,6.825884819,1066.512817,0.493041992,1.00E-05,33.35940933,0.315578997
03/07/2022,0.455587,218.9803162,19297.07617,0.067179002,6.843846798,1073.766968,0.460639,1.00E-05,33.38593292,0.321702987
04/07/2022,0.46964401,231.5741272,20231.26172,0.069472,7.173793793,1151.059082,0.491593003,1.00E-05,36.78503036,0.328790009
05/07/2022,0.457632005,230.8463593,20190.11523,0.067155004,6.849418163,1134.541016,0.511717975,1.00E-05,35.39555359,0.325423002
06/07/2022,0.462179005,238.499939,20548.24609,0.068582997,6.929979801,1186.973999,0.525264978,1.00E-05,37.07356262,0.332271993
07/07/2022,0.477811992,241.5445099,21637.58789,0.070620999,7.310357094,1237.593384,0.562543988,1.10E-05,38.51830673,0.342150986
08/07/2022,0.467310995,240.7507172,21731.11719,0.069256999,7.071249962,1222.506226,0.606265008,1.10E-05,38.28672028,0.341627985
09/07/2022,0.478760004,243.2410736,21592.20703,0.069512002,7.261516094,1216.978271,0.589583993,1.20E-05,38.07196045,0.344951987
10/07/2022,0.46322,234.6555786,20860.44922,0.067263,6.858699799,1168.401611,0.571268022,1.10E-05,36.69760895,0.325663
11/07/2022,0.435519993,225.8585052,19970.55664,0.061847001,6.536404133,1097.236572,0.563525021,1.00E-05,33.46360016,0.314296991
12/07/2022,0.41792801,220.4645538,19323.91406,0.060086999,6.298569202,1038.19165,0.539861977,1.00E-05,32.75759506,0.311659008
13/07/2022,0.438107997,230.524765,20212.07422,0.061953001,6.469764233,1113.587158,0.635946989,1.10E-05,34.91093826,0.323729992
14/07/2022,0.441024989,238.1644745,20569.91992,0.062394001,6.718585968,1191.526245,0.707588971,1.10E-05,37.10782242,0.333220989
15/07/2022,0.442456007,238.5739899,20836.32813,0.063042,6.805499077,1233.12915,0.704670012,1.10E-05,37.41592789,0.334535003
16/07/2022,0.457230002,249.5938721,21190.31641,0.064280003,7.17599678,1352.626465,0.726830006,1.10E-05,39.57412338,0.350861013
17/07/2022,0.447353005,247.8484802,20779.34375,0.063106999,6.923593044,1338.635742,0.753013015,1.10E-05,38.64472198,0.343412012
18/07/2022,0.492543012,264.8860474,22485.68945,0.067714997,7.68422699,1578.717896,0.961780012,1.20E-05,43.7461586,0.366176993
19/07/2022,0.515767992,268.8173218,23389.43359,0.069013,7.802577972,1542.97522,0.925791025,1.20E-05,44.89987564,0.373225003
20/07/2022,0.491043001,258.3388062,23231.73242,0.070119999,7.464480877,1520.200684,0.832758009,1.20E-05,42.09366989,0.360484004
21/07/2022,0.50009799,265.4625549,23164.62891,0.069959998,7.529248238,1576.749512,0.907405972,1.20E-05,43.19059372,0.367036015
22/07/2022,0.483945996,262.8774414,22714.97852,0.067562997,7.309357166,1537.405151,0.853441,1.20E-05,40.61850357,0.358604014
23/07/2022,0.517368019,259.4630127,22465.47852,0.068124004,7.331504822,1549.297485,0.875423014,1.20E-05,40.04097748,0.359540999
24/07/2022,0.513813972,261.8648682,22609.16406,0.067723997,7.413887024,1599.476685,0.881263018,1.20E-05,41.00658417,0.359259993
25/07/2022,0.476249993,245.1484985,21361.70117,0.062306002,6.769231796,1445.383423,0.77572602,1.10E-05,36.71199799,0.337314993
26/07/2022,0.467606992,248.958374,21239.75391,0.062512003,6.766584873,1441.806763,0.78024298,1.10E-05,36.19085312,0.337816
27/07/2022,0.510553002,271.504364,22930.54883,0.067020997,7.666439056,1636.232666,0.895695984,1.10E-05,40.30784988,0.359118015
28/07/2022,0.513328016,277.2939148,23843.88672,0.069108002,7.861245155,1725.46814,0.936113,1.20E-05,42.84526825,0.373376012
29/07/2022,0.52333498,293.9533386,23804.63281,0.068908997,8.185586929,1727.406982,0.938741982,1.20E-05,41.92699814,0.368674994
30/07/2022,0.525575995,287.5361328,23656.20703,0.069643997,8.208561897,1695.969482,0.929612994,1.20E-05,43.75588989,0.387764007
31/07/2022,0.517019987,283.5794678,23336.89648,0.068272002,8.645670891,1681.517334,0.928264976,1.20E-05,42.4002037,0.380457997
01/08/2022,0.514123023,283.5394897,23314.19922,0.068724997,8.194031715,1635.195801,0.894406021,1.20E-05,41.78648376,0.379976004
02/08/2022,0.496832997,283.8209839,22978.11719,0.066693999,7.93899107,1632.945435,0.879157007,1.20E-05,39.75450516,0.37202099
03/08/2022,0.500988007,298.356781,22846.50781,0.066195004,8.007531166,1618.874512,0.887697995,1.20E-05,38.54441833,0.369852006
04/08/2022,0.499668002,310.7060547,22630.95703,0.067357004,8.089339256,1608.205811,0.891879976,1.20E-05,38.83067322,0.371351004
05/08/2022,0.517503023,315.1855469,23289.31445,0.069765002,8.813465118,1732.254639,0.927658975,1.20E-05,40.56103134,0.37659499
06/08/2022,0.51125598,315.0689087,22961.2793,0.068673998,8.516014099,1691.658081,0.907335997,1.20E-05,40.05700684,0.371571004
07/08/2022,0.527469993,322.9211426,23175.89063,0.068939999,8.646408081,1699.35083,0.906690001,1.20E-05,40.60559082,0.372505993
08/08/2022,0.536596,324.800415,23809.48633,0.070055,9.268288612,1775.516113,0.921549976,1.20E-05,42.1705513,0.37875399
09/08/2022,0.514051974,324.912323,23164.31836,0.069124997,8.906953812,1703.025024,0.890507996,1.20E-05,40.37262344,0.368101001
10/08/2022,0.537092984,328.4711609,23947.64258,0.071194999,9.502070427,1851.742676,0.937327981,1.20E-05,42.36586761,0.381065011
11/08/2022,0.531257987,323.8002319,23957.5293,0.070929997,9.208972931,1881.224121,0.921404004,1.20E-05,42.82178879,0.380562991
12/08/2022,0.540753007,327.514679,24402.81836,0.072345003,9.47953701,1957.24646,0.933907986,1.30E-05,45.33475876,0.379994988
13/08/2022,0.559813023,323.8701477,24424.06836,0.072839998,9.290427208,1981.336548,1.024847031,1.30E-05,46.48534775,0.37796399
14/08/2022,0.570343018,317.9866333,24319.33398,0.081687003,8.958501816,1936.802002,1.000908971,1.70E-05,44.91656876,0.376450986
15/08/2022,0.551171005,319.8872986,24136.97266,0.076719999,8.802429199,1904.228149,0.95203501,1.50E-05,43.82322311,0.375773996
16/08/2022,0.557914972,316.4236755,23883.29102,0.086963996,8.842569351,1878.139404,0.935796022,1.60E-05,43.15880585,0.377236992
17/08/2022,0.537038028,306.6364136,23335.99805,0.080154002,8.359841347,1832.999634,0.883179009,1.50E-05,40.40305328,0.379707009
18/08/2022,0.512633026,298.1412354,23212.73828,0.075079001,8.09457016,1847.007813,0.859651983,1.40E-05,39.54523087,0.370965004
19/08/2022,0.450980008,279.7187195,20877.55273,0.067938998,7.325466156,1612.987305,0.772135019,1.30E-05,35.89025879,0.335049003
20/08/2022,0.451388001,283.6931458,21166.06055,0.069540001,7.233099937,1577.003784,0.786888003,1.30E-05,35.26973343,0.337541014
21/08/2022,0.463546008,302.0562744,21534.12109,0.069448002,7.438866138,1619.31897,0.820216,1.30E-05,36.53319931,0.345301986
22/08/2022,0.461445987,300.5591125,21398.9082,0.068391003,7.40197897,1622.505859,0.810341001,1.30E-05,35.47438049,0.344720989
23/08/2022,0.465207011,299.0299377,21528.08789,0.068769999,7.638373852,1662.769897,0.831794024,1.30E-05,35.64625168,0.347092003
24/08/2022,0.458108991,296.4496765,21395.01953,0.067989998,7.572387218,1657.059204,0.813591003,1.30E-05,34.95791626,0.346145004
25/08/2022,0.46499899,301.5836487,21600.9043,0.069094002,7.587152004,1696.457031,0.81872803,1.40E-05,35.31646347,0.34949699
26/08/2022,0.430862993,279.598175,20260.01953,0.063571997,6.92396307,1507.782837,0.763723016,1.20E-05,31.72636223,0.338369995
27/08/2022,0.449703008,277.8015747,20041.73828,0.063587002,7.048661232,1491.39502,0.805347979,1.20E-05,31.54243279,0.335346997
28/08/2022,0.430049002,276.250885,19616.81445,0.061786,6.843182087,1430.547363,0.784250975,1.20E-05,30.3922863,0.323094994
29/08/2022,0.450702995,286.221405,20297.99414,0.063887,7.282452106,1553.037354,0.817403018,1.20E-05,32.4652977,0.333797008
30/08/2022,0.452169001,281.425354,19796.80859,0.061524998,7.003430843,1523.838867,0.814535975,1.20E-05,31.41205597,0.326869011
31/08/2022,0.446664989,279.2380981,20049.76367,0.061330002,7.026895046,1553.684937,0.831821024,1.20E-05,31.4729557,0.327870011
01/09/2022,0.457480997,278.4172363,20127.14063,0.062371999,7.186677933,1586.176758,0.885430992,1.20E-05,31.5856781,0.333193988
02/09/2022,0.454558998,277.4161072,19969.77148,0.061634999,7.302052021,1577.220459,0.871967971,1.20E-05,31.22793007,0.331259012
03/09/2022,0.480387002,277.7755737,19832.08789,0.062693998,7.285171032,1556.872681,0.889275014,1.20E-05,31.10948372,0.329968989
04/09/2022,0.503084004,278.8418579,19986.71289,0.063225999,7.370432854,1577.641602,0.894230008,1.30E-05,32.10695648,0.331799001
05/09/2022,0.49912101,276.6859131,19812.37109,0.062738001,7.364227772,1617.183228,0.881430984,1.30E-05,32.19464874,0.33296001
06/09/2022,0.463066012,262.668396,18837.66797,0.058983002,6.879021168,1561.748535,0.818876982,1.20E-05,30.89174271,0.322207987
07/09/2022,0.479281992,278.761322,19290.32422,0.061104,7.198486805,1629.906372,0.840846002,1.20E-05,32.71091843,0.337366998
08/09/2022,0.479274005,280.5774841,19329.83398,0.060977001,7.390428066,1635.347656,0.844213009,1.20E-05,33.60864639,0.340245008
09/09/2022,0.502919972,293.407135,21381.15234,0.064018004,7.770864964,1719.085449,0.891507983,1.30E-05,34.73976517,0.357517004
10/09/2022,0.512422025,296.9690552,21680.53906,0.064776003,7.785724163,1776.203735,0.906197011,1.30E-05,35.12672806,0.357681006
11/09/2022,0.509751976,295.1618652,21769.25586,0.063713998,7.698151112,1761.800049,0.894613028,1.30E-05,34.96596146,0.35511899
12/09/2022,0.501546025,293.6587219,22370.44922,0.063905001,7.661845207,1713.765259,0.930011988,1.30E-05,37.42418289,0.359445006
13/09/2022,0.468881011,277.5769348,20296.70703,0.060129002,7.134012222,1580.787964,0.854413986,1.20E-05,33.43081665,0.333692014
14/09/2022,0.481375992,279.3858643,20241.08984,0.061172999,7.203162193,1634.755005,0.864789009,1.20E-05,34.09157181,0.342081994
15/09/2022,0.465644002,270.8068848,19701.21094,0.058791,6.926549911,1471.693481,0.824298978,1.20E-05,33.04768372,0.326335013
16/09/2022,0.474126011,274.6545715,19772.58398,0.060423002,6.896842957,1432.447754,0.806046009,1.20E-05,32.20885849,0.356687993
17/09/2022,0.487156004,279.2493286,20127.57617,0.062210001,7.063626766,1469.741699,0.829483986,1.20E-05,33.7507782,0.377003998
18/09/2022,0.447185993,266.3131714,19419.50586,0.057519998,6.445236206,1335.329102,0.753422022,1.10E-05,31.05985451,0.358323008
19/09/2022,0.453503996,272.0698242,19544.12891,0.058612,6.396911144,1377.541382,0.766038001,1.10E-05,32.68530273,0.38707301
20/09/2022,0.441899002,266.3695984,18890.78906,0.058417,6.280214787,1324.388184,0.73327899,1.10E-05,31.43304062,0.415183008
21/09/2022,0.44115901,264.7920837,18547.40039,0.057404,6.15572691,1252.607788,0.70422399,1.00E-05,30.82637787,0.396827996
22/09/2022,0.458965987,275.5002747,19413.55078,0.059599001,6.447794914,1327.680176,0.752830982,1.10E-05,32.40890503,0.485101014
23/09/2022,0.46182099,276.6262512,19297.63867,0.063336,6.438068867,1328.259521,0.778710008,1.10E-05,33.67663574,0.507170975
24/09/2022,0.451599985,275.135376,18937.01172,0.063234001,6.278332233,1317.993286,0.754161,1.10E-05,33.4626503,0.488716006
25/09/2022,0.446188003,274.0612488,18802.09766,0.061152,6.201147079,1294.216797,0.740189016,1.10E-05,32.33536148,0.492626995
26/09/2022,0.446756989,275.9278564,19222.67188,0.061089002,6.55090189,1335.32019,0.754754007,1.10E-05,33.8805542,0.46767801
27/09/2022,0.441890001,272.4015503,19110.54688,0.060609002,6.384195805,1330.127686,0.740405977,1.10E-05,32.7501297,0.448776007
28/09/2022,0.437290013,281.7812195,19426.7207,0.060623001,6.393946171,1337.410889,0.747372985,1.10E-05,33.2354393,0.450672001
29/09/2022,0.438169986,283.789032,19573.05078,0.060727999,6.432816029,1335.652344,0.763513982,1.10E-05,33.9524498,0.485417008
30/09/2022,0.434413999,284.1922913,19431.78906,0.061652999,6.315189838,1327.978638,0.777445972,1.10E-05,33.21244431,0.479773998
01/10/2022,0.430292994,282.8719177,19312.0957,0.060626999,6.272256851,1311.644409,0.765881002,1.10E-05,32.46939468,0.475109994
02/10/2022,0.419633001,284.4331055,19044.10742,0.059287999,6.163300037,1276.093506,0.764250994,1.10E-05,32.05569839,0.448850006
03/10/2022,0.427998006,287.0319824,19623.58008,0.060384002,6.379696846,1323.439209,0.801805019,1.10E-05,32.96762085,0.462879002
04/10/2022,0.435764998,296.2984619,20336.84375,0.065962002,6.494706154,1362.126587,0.836130023,1.20E-05,34.12247086,0.480174005
05/10/2022,0.431273013,294.1376648,20160.7168,0.064735003,6.435239792,1352.837158,0.85136199,1.10E-05,34.07388306,0.489683002
06/10/2022,0.428687006,286.6341553,19955.44336,0.063444003,6.337180138,1351.709473,0.83305198,1.10E-05,33.34281921,0.493184
07/10/2022,0.424320012,283.1826782,19546.84961,0.062408999,6.331758976,1332.516968,0.831900001,1.10E-05,33.00146484,0.518278003
08/10/2022,0.421736002,276.469574,19416.56836,0.061678,6.307404041,1315.500488,0.813638985,1.10E-05,32.57793427,0.51711297
09/10/2022,0.42307201,278.2380676,19446.42578,0.062155999,6.475232124,1322.604248,0.825376987,1.10E-05,32.91388321,0.534061015
10/10/2022,0.40180099,271.8060608,19141.48438,0.059512999,6.261762142,1291.337646,0.815284014,1.00E-05,31.97083473,0.497013986
11/10/2022,0.390540004,271.3713989,19051.41797,0.060258001,6.179375172,1279.575684,0.790543973,1.00E-05,30.77686882,0.485397011
12/10/2022,0.381300002,270.9710083,19157.44531,0.059881002,6.176181793,1294.906372,0.784313977,1.00E-05,31.16548538,0.488370001
13/10/2022,0.377638012,271.8514099,19382.9043,0.059673999,6.116868019,1288.123901,0.775820971,1.00E-05,30.54451942,0.480812013
14/10/2022,0.366851002,269.5671692,19185.65625,0.058642998,6.044194221,1297.422119,0.792723,1.00E-05,30.00741768,0.488965988
15/10/2022,0.363743991,268.4040833,19067.63477,0.05858,6.052940845,1274.871704,0.790100992,1.00E-05,29.5753479,0.481507003
16/10/2022,0.370281011,272.5199585,19268.09375,0.058913998,6.186029911,1306.296631,0.799562991,1.00E-05,30.16884041,0.477010012
17/10/2022,0.372345001,275.5125732,19550.75781,0.059935,6.253135204,1331.713623,0.847258985,1.00E-05,31.2248764,0.479918003
18/10/2022,0.361820012,273.2145691,19334.41602,0.059776001,6.158465862,1310.447021,0.86451,1.00E-05,30.16433144,0.465977013
19/10/2022,0.350032002,271.9813538,19139.53516,0.058713,6.10672617,1285.744263,0.846086025,1.00E-05,28.9007988,0.451227009
20/10/2022,0.340254009,269.2712708,19053.74023,0.059535999,5.885611057,1283.200928,0.810115993,1.00E-05,28.08509636,0.448083997
21/10/2022,0.349076986,270.0384216,19172.46875,0.059333999,5.834850788,1299.946411,0.832093,1.00E-05,28.10867691,0.461097986
22/10/2022,0.351408988,270.4794922,19208.18945,0.059694,5.848344803,1314.299194,0.832385004,1.00E-05,28.01386261,0.465469986
23/10/2022,0.362098992,276.0081787,19567.00781,0.060346998,5.960238934,1363.447021,0.899837017,1.00E-05,29.27007103,0.469033003
24/10/2022,0.357856989,273.977417,19345.57227,0.059505999,5.915407181,1344.998535,0.893877029,1.00E-05,28.31006432,0.453821003
25/10/2022,0.401988,284.4325256,20095.85742,0.062881999,6.447359085,1461.665405,0.919739008,1.00E-05,30.93997574,0.461544007
26/10/2022,0.403492004,290.3769836,20770.44141,0.072800003,6.465909958,1566.56665,0.938138008,1.10E-05,31.28472137,0.469375998
27/10/2022,0.388696998,286.8441162,20285.83594,0.077018,6.336136818,1514.374878,0.904833972,1.10E-05,30.63062477,0.462406993
28/10/2022,0.404507011,298.0141907,20595.35156,0.083897002,6.521455765,1555.477905,0.944848001,1.20E-05,32.11126328,0.473980993
29/10/2022,0.419777989,304.2179565,20818.47656,0.121602997,6.633759975,1619.698486,0.933811009,1.30E-05,32.85712814,0.470416009
30/10/2022,0.406046987,313.7547913,20635.60352,0.117802002,6.652472973,1590.783325,0.908851027,1.20E-05,32.96593094,0.458454996
31/10/2022,0.40633601,326.3607178,20495.77344,0.127026007,6.630904198,1572.714478,0.903988004,1.20E-05,32.61103821,0.465914994
01/11/2022,0.401401997,324.5794373,20485.27344,0.142574996,6.473106861,1579.70459,0.875333011,1.30E-05,32.24842453,0.464576989
02/11/2022,0.386076003,320.1505432,20159.50391,0.127829999,6.244958878,1519.711792,0.871717989,1.20E-05,30.7880764,0.450874001
03/11/2022,0.389420003,329.71698,20209.98828,0.122592002,6.42529583,1531.541748,0.952121973,1.20E-05,30.8438797,0.455134988
04/11/2022,0.421525002,354.4063721,21147.23047,0.126279995,7.064493179,1645.093384,1.169746041,1.30E-05,33.78085327,0.504404008
05/11/2022,0.426735014,349.2537231,21282.69141,0.124388002,7.019451141,1627.968018,1.183722019,1.20E-05,36.76576233,0.493330002
06/11/2022,0.403005004,339.3893738,20926.48633,0.114606,6.820865154,1572.234741,1.137967944,1.20E-05,32.68358231,0.470670015
07/11/2022,0.404258996,337.0145569,20602.81641,0.111299001,7.121714115,1568.591309,1.252449036,1.20E-05,29.60134506,0.465856999
08/11/2022,0.37183401,327.6902771,18541.27148,0.088409998,6.2946558,1332.835571,1.04441905,1.00E-05,24.15293694,0.406242013
09/11/2022,0.317837,266.8531189,15880.78027,0.074288003,5.413379192,1100.1698,0.81320399,9.00E-06,13.94085693,0.333180994
10/11/2022,0.36897701,304.0800476,17586.77148,0.089789003,5.959506989,1299.4646,1.124959946,1.00E-05,17.68140793,0.395705014
11/11/2022,0.354667008,289.8205566,17034.29297,0.084885001,5.750708103,1287.221069,1.061987042,1.00E-05,16.32674599,0.384158999
12/11/2022,0.339143991,282.3412781,16799.18555,0.088039003,5.768753052,1255.268311,0.93897301,1.00E-05,14.53900146,0.363676995
13/11/2022,0.330127001,276.5794373,16353.36523,0.084893003,5.753248215,1221.819214,0.888059974,9.00E-06,13.16452885,0.340296
14/11/2022,0.331849009,278.5784302,16618.19922,0.085878998,5.853860855,1241.604248,0.915709019,9.00E-06,14.00135612,0.376406014
15/11/2022,0.337009013,276.8740234,16884.61328,0.086971,5.918388844,1251.736206,0.940133989,9.00E-06,14.30129433,0.388520986
16/11/2022,0.332381994,272.081604,16669.43945,0.085583001,5.71419096,1215.602539,0.900538027,9.00E-06,14.28550816,0.376300991
17/11/2022,0.324858993,267.9113159,16687.51758,0.084765002,5.670608997,1200.808594,0.874882996,9.00E-06,13.63873482,0.382544011
18/11/2022,0.326220989,273.9199829,16697.77734,0.084671997,5.643681049,1212.300293,0.880288005,9.00E-06,13.2474966,0.383062989
19/11/2022,0.328512013,272.3976746,16711.54688,0.084581003,5.602037907,1218.426758,0.876094997,9.00E-06,12.85101414,0.384698987
20/11/2022,0.312307,264.2351379,16291.83203,0.077174,5.290356159,1142.466675,0.807573974,9.00E-06,12.25283337,0.361945003
21/11/2022,0.304547995,254.1682587,15787.28418,0.074711002,5.189894199,1108.353027,0.79628402,8.00E-06,11.84620857,0.364798993
22/11/2022,0.311922014,266.3243408,16189.76953,0.078488,5.273522854,1135.173462,0.850010991,9.00E-06,12.43562508,0.376060992
23/11/2022,0.318316996,297.8474426,16610.70703,0.081785999,5.43339777,1183.199585,0.861176014,9.00E-06,14.35151196,0.381581008
24/11/2022,0.316457987,300.4278259,16604.46484,0.081481002,5.391868114,1203.983154,0.849300027,9.00E-06,14.58235073,0.401991993
25/11/2022,0.314989001,300.5776978,16521.8418,0.089474998,5.269090176,1198.925903,0.844214022,9.00E-06,14.06313801,0.408412009
26/11/2022,0.313789994,311.3884583,16464.28125,0.088987999,5.302000999,1205.897949,0.846644998,9.00E-06,14.15919399,0.396629006
27/11/2022,0.312453985,307.4292908,16444.62695,0.098711997,5.298929214,1195.126953,0.844904006,9.00E-06,14.11576653,0.396820992
28/11/2022,0.306699991,293.5272522,16217.32227,0.095122002,5.134754181,1170.086182,0.822697997,9.00E-06,13.40451813,0.390318006
29/11/2022,0.309372008,295.4981689,16444.98242,0.101852998,5.308930874,1216.901245,0.838891983,9.00E-06,13.36973381,0.39854899
30/11/2022,0.318883002,300.794342,17168.56641,0.106859997,5.47257185,1295.688599,0.936995983,9.00E-06,14.11544514,0.408742994
01/12/2022,0.314484,292.0162048,16967.13281,0.101584002,5.402163982,1276.273926,0.908375978,9.00E-06,13.48096848,0.396708012
02/12/2022,0.319406986,293.5274963,17088.66016,0.102147996,5.6295228,1294.303345,0.946197987,9.00E-06,13.71564007,0.396272987
03/12/2022,0.319653988,290.5631409,16908.23633,0.099823996,5.501038074,1243.334839,0.90318799,9.00E-06,13.30245781,0.388146996
04/12/2022,0.322750002,292.2882996,17130.48633,0.104286,5.595656872,1280.256592,0.922119021,9.00E-06,13.7182188,0.390735
05/12/2022,0.319516987,288.4742737,16974.82617,0.101474002,5.488790035,1259.676758,0.911139011,9.00E-06,13.83111286,0.389584005
06/12/2022,0.318464011,290.3544617,17089.50391,0.100277998,5.503151894,1271.653809,0.917388976,9.00E-06,14.2888546,0.392093986
07/12/2022,0.31031999,284.2844238,16848.12695,0.095783003,5.299137115,1232.4375,0.896219015,9.00E-06,13.51965332,0.383720994
08/12/2022,0.314842999,290.5371704,17233.47461,0.098540001,5.430400848,1281.116333,0.927780986,9.00E-06,13.68922234,0.394544989
09/12/2022,0.311677009,286.0904236,17133.15234,0.096662,5.294414043,1264.28479,0.909515023,9.00E-06,13.5801878,0.389153004
10/12/2022,0.312606007,288.1252136,17128.72461,0.096456997,5.273628235,1266.384155,0.908252001,9.00E-06,13.57699585,0.386698008
11/12/2022,0.307711005,284.3904114,17104.19336,0.092874996,5.167613983,1263.86853,0.893233001,9.00E-06,13.42780972,0.381749004
12/12/2022,0.30694899,276.2781982,17206.4375,0.090258002,5.169508934,1274.619019,0.910573006,9.00E-06,13.31854439,0.387394011
13/12/2022,0.312864989,271.9516907,17781.31836,0.090939999,5.276955128,1320.549194,0.923434019,9.00E-06,13.83398628,0.395101994
